User Name,Review Date,Rating,Review Body
Melissa Dinwiddie,"Reviewed in the United States on February 22, 2025",5.0 out of 5 stars,"Several people have been telling me to read this book for ages. It’s been on my to-read list, and I finally got desperate enough to pick it up. I wish I’d done so sooner. This was a library copy, and I’m going to have to purchase a hard copy of my own to refer to over and over again.

Snyder doesn’t pull any punches, but blunt reality is what’s needed right now. Facing it head on is actually kind of calming, in a weird way. And it gives me talking points when I’m confronted with people who spiraling into a rabbit hole of despair.

Get this book. Preferably from an independent bookseller. Read it. Share it. Now, before it’s too late."
Christine D. Bremer,"Reviewed in the United States on February 21, 2025",5.0 out of 5 stars,"This short book offers clarity about current challenges and what we, as individuals, need to do at this fraught time in our history."
Mary Williams,"Reviewed in the United States on February 21, 2025",5.0 out of 5 stars,To the point in simple lessons. Every American should read this small book. See what is happening before our very eyes.
Kelly B Steadman,"Reviewed in the United States on February 21, 2025",5.0 out of 5 stars,Gain strength and knowledge in uncertain times. Quick read that invaluable.
Jenn Corrado,"Reviewed in the United States on February 19, 2025",5.0 out of 5 stars,An Important short book that is timely. It’s well presented and easy to read
Mark Jones,"Reviewed in the United States on February 19, 2025",5.0 out of 5 stars,"A quick read, but you’ll need to re-read it. Here is the reasoning for knowing History. It’s a patriotic endeavor."
Sally Best,"Reviewed in the United States on February 19, 2025",5.0 out of 5 stars,Excellent read. Covers dictators in the 20th century and their effects on the world.
Ann J. Saltzman,"Reviewed in the United States on February 19, 2025",5.0 out of 5 stars,Book gives ideas on how to handle yourself self in an autocracy. It is easy to read. The suggestions are excellent
Noel S.,"Reviewed in the United States on February 18, 2025",5.0 out of 5 stars,"If democracy in America and the rest of the world can be saved, it will only be because we learn from the past. This is a small book filled with big ideas."
Amazon Customer,"Reviewed in the United States on February 18, 2025",5.0 out of 5 stars,A quick read that wakes you up. Touches on all the concerns with what is going on in modern-day America.
Mz Berry,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,"This is the most important book every American should read. It’s brief, astute and explains how our new fascist administration has come to be.
Wake up, America!"
Jay McLaughlin,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,"This concise, condensed format was excellent for clearly imparting lessons. It was, speaking broadly, reading in bullet points. It’s a very easy and effective way to learn. I’m very glad I read this book."
Doug van Aman,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,Snyder gives us insight into the tyranny unfolding before our very own eyes. 2016 represented a clumsy Trump. 2024 is a revenge tour marked by too many who subscribe to extreme nationalism as a savior for a malaise that doesn’t exist — or at least not in the way projected by the fascist few. An excellent read for those seeking both insight and what it will take to keep the enduring (and sometimes imperfect) values of America alive.
Wendy,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,This is very clearly written and I’ve re-read it over and over
Sonia hirschfield,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,"This is a fantastic, well written book that should be read by all, especially during current times. It is a quick read also. I highly recommend this book."
MAGA 666,"Reviewed in the United States on February 16, 2025",5.0 out of 5 stars,Twenty things to know and actions to take to survive the next four years.
dodo5,"Reviewed in the United States on February 15, 2025",5.0 out of 5 stars,Everyone should read this book and give it long thought. I plan on rereading it so I can incorporate Professor Snyder's explanations into my future plans. The main goal is to stand up and be brave. Fight for all that's good in our unique and worthy country.
Amazon Customer,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,"This quick summary of our current political environment combined with the lessons from history, specifically Nazi Germany motivated me to investigate some of the topics. One is how our current president is supporting a private group armed and ready to attack our democracy, like the SS did in Germany."
Hoochbobble Records,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,This is a clear and concise description of the ways fascism has taken root (or tried to) in the past and the obvious parallels with the current maga-fascist movement in America. A great starting point for anyone who wants to understand where we are and where we’re heading in the US… unless “We the people” act.
Danielle Mickey Kellogg,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,"I watch the news, hear the words, and see history being made again as it was in the 1930s. May America and the world survive this time with less damage."
Carol Roddy,"Reviewed in the United States on February 13, 2025",5.0 out of 5 stars,"Sane, calm and helpful. Buy a copy for yourself and give it to friends."
retired teacher,"Reviewed in the United States on February 13, 2025",5.0 out of 5 stars,This is a very well-written book with facts about saints - some less known. This easy to understand book is educational and motivational. I recommend it. Well done Matthew Kelly.
Lorlee S.,"Reviewed in the United States on February 12, 2025",5.0 out of 5 stars,It may be already too late for my generation but hopefully in time to save the next For those who have lost the ability to read and learn may their children read this and open their minds to the truth.
Rev. William H. Stokes,"Reviewed in the United States on February 11, 2025",5.0 out of 5 stars,"Timothy Snyder issues a full-throated warning and offers a concise, pointed analysis of the precipice on which the United States precariously stands in this present moment. He also throws a lifeline of 20 steps that true patriots (as opposed to misguided nationalists) must grasp if American democracy is to survive the assault that now threatens it."
Jones,"Reviewed in the United States on February 11, 2025",5.0 out of 5 stars,"This feels utterly necessary and prophetic, though it is only revisiting the lessons history has presented, that we should have been taught. Anyone concerned with democracy, with meeting the current time sans despair, should read this."
P. Kensler,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,"This is a short and easy read, but packed with relevant topics and lessons. No fluff or filler here! It's well written, very articulate and fully rooted in historical fact. I will read this again."
Anne,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,On point and a quick read.
s. marson,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,"I am a simple person, a proud American, but so concerned about our current political government. I have a fear of what is, and will happen to our country. This brilliant insight by Timothy Snyder, his intelligence he's sharing with the public in this book is something EVERYONE should read. Please, please start informing yourself of our dire country's need to protect itself from authoritarian rule and a dictatorship. I'm amazed at the blinders Americans have on, as if it could never happen here. Well, it could. Pay attention. When I finished the book I wished I was a very wealthy person so I could purchase 100's of copies to hand out amongst the public. I recommend you reading this book and sharing with others.
Sincerely....."
wami,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,"Good read, great information. Would definitely recommend to everyone for our current times."
Phyllils Hartman,"Reviewed in the United States on February 9, 2025",5.0 out of 5 stars,"I was shocked as an old person at ho
w much history I never knew. I Am losing my v country by my ignorance."
PanicPrincess,"Reviewed in the United States on February 7, 2025",5.0 out of 5 stars,"My only complaint is that I felt the author should have listed ""A Handmaid's Tale"" by Margaret Atwood in his books to read."
Tanya T,"Reviewed in the United States on February 7, 2025",5.0 out of 5 stars,Really liked this. The writer presents historical precedents to today’s issues in brief and easy to understand format. We need to wake up
SP,"Reviewed in the United States on February 6, 2025",5.0 out of 5 stars,This is like the Cliff Notes on how a democracy is killed and a tolitarian government takes hold. A must read...and then take action. Also provides suggestions for readings with a deeper dive on this urgent subject
sparrow,"Reviewed in the United States on February 5, 2025",5.0 out of 5 stars,"It explains what the playbook is in authoritarian fascist type government, and what to expect in the beginning stages (ie, instilling fear to get you to comply to their cruel policies). It’s a very good book to use when you want to resist intelligently against a wanna-be dictator. Thank you, Mr Snyder!"
Amazon Customer,"Reviewed in the United States on February 5, 2025",5.0 out of 5 stars,"A lucid and essential work, especially in this time of national crisis lurching toward catastrophe."
M. Johnson,"Reviewed in the United States on February 4, 2025",5.0 out of 5 stars,"Rush to get this. The undermining of our Democracy is in full swing. Day by day the fascist felon is chipping away at our freedom.
This book spells out the warning signs. A must read for every American!"
Anin,"Reviewed in the United States on February 4, 2025",5.0 out of 5 stars,We've obviously learned nothing from history but we can learn from it now. This book gives accurate information and a mild guide on where to begin. The flight starts with us.
Storytellerdoe,"Reviewed in the United States on February 2, 2025",5.0 out of 5 stars,Getting ready to buy more copies to hand out to my loved ones. So they can arm themselves with knowledge.
Randall W. Fuller,"Reviewed in the United States on February 2, 2025",5.0 out of 5 stars,"Reading this last year would have been informative. But, reading it in February 2025 as this plays out is terrifying. I’ve got to hand it to the author. He was eerily spot on."
Jere Franklin Ownby,"Reviewed in the United States on February 1, 2025",5.0 out of 5 stars,This book is a short and easy read. And it is very helpful in suggesting what we real patriots and lovers of democracy should be doing on a personal level in this Dark Age.
Stacey Clayton,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,Must read for 2025
JessA(wesome),"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,Great book. It’s like a crash course to fascism and authoritarianism in the 20th century and a glimpse of what we are heading toward.
elsie,"Reviewed in the United States on January 27, 2025",5.0 out of 5 stars,This was a great informative read. I could not put it down. I highlighted several areas just as I read. This book has good point of views on what is going on in 2025 in the USA. I am more understanding of so much. I will buy for my dad and brother to get a copy. 5 stars
Pat C,"Reviewed in the United States on January 26, 2025",5.0 out of 5 stars,Required reading
Julie Cochrane,"Reviewed in the United States on January 25, 2025",5.0 out of 5 stars,"This book can be read in a day but carries lessons for a lifetime. It explains, step by step, how America descended to the brink of fascist tyranny and the steps every one of us can and must take to resist and build a better future of the democracy our founding fathers bequeathed to us, as they warned us, prophetically, ""If you can keep it.""

A road map of resistance for our times."
CMath,"Reviewed in the United States on January 25, 2025",5.0 out of 5 stars,"Please read and share. This is a quick read, but an extremely important read in 2025. Pass long to as many people as possible."
Russell Bryan Parish,"Reviewed in the United States on January 25, 2025",5.0 out of 5 stars,A short book with a lot of examples of warning.
Me,"Reviewed in the United States on January 24, 2025",5.0 out of 5 stars,"So important for Americans who have no clue because they watch Fox News and Like Trump have no acquired knowledge . They live for today, don’t know history, or the difference between a democracy , an authoritarian government or an apple .When I was in HS a NYC public school I believe we were required to take “the Holocaust “ “Night by Ellie Wiesel was my favorite book for decades.. still is . Everyone should read it and this book also."
Ramiro,"Reviewed in the United States on January 24, 2025",5.0 out of 5 stars,I think this book was really good. It provides a lot of useful information that we need today. Definitely recommend this book.
Meghan S,"Reviewed in the United States on January 23, 2025",5.0 out of 5 stars,Snyder is like no other in his ability to articulate the most essential lessons of history as they relate to slide into authoritarian regimes. His writing is simple and clear. He empowers and inspires. Read this book if you are living in January 2025 and beyond and you value American (or any) democracy. This book will help you stand up and fight for what is right.
R. Sohor,"Reviewed in the United States on January 21, 2025",5.0 out of 5 stars,"Don’t let this book be your only read, but rather, let it guide your future reading. Snyder brings up many parallels between our present day politics and some of the darker political periods of the past, and I user you to further investigate some of the stories he shares.

In addition to the doom and gloom stuff, he offers some very concrete suggestions on actions we all can take to build a better future. Ideas that will annoy some people, because they involved putting down the phone or keyboard and living a fuller, richer life in the real world. It is more vital than ever that people take these messages to heart."
L. T.,"Reviewed in the United States on January 21, 2025",5.0 out of 5 stars,"Great little book! It can be used as either a refresher/reminder read or a way to become familiar with the subject matter. A quick read at 128 pages that can be reread as many times as needed or desired, it is a primer in the critical and important things one could have learned from the history of the last century that certainly is applicable in today's world."
Joel Benjamin Burdine,"Reviewed in the United States on January 20, 2025",5.0 out of 5 stars,"""In 2017, the American president averaged six lies a day. The next year it was sixteen, the following year twenty-two. In 2020 he told on average about twenty-seven lies a day. This figure is so high that it makes the correct assertions seem like unintended oversights on the path toward total fiction. Then came the Big Lie about an election, creating a fictional counterworld.""

A short but excellent read to prepare for the days ahead. If we want to save our country from fascism and preserve democracy, it will require courage, understanding our historical moment, and taking direct action to oppose the threats to our democracy. We have a President in office who is promising retribution to his political rivals, people he sees as enemies in the press, anyone who doesn't stroke his ego and tries to hold his administration accountable. He has filled his cabinet with unqualified individuals who were chosen for loyalty rather than holding qualifications. Timothy Snyder demonstrates the ways in which Trump has slowly chipped away at democracy and truth and carefully carved out his own version of ""truth."" The question we are posed with is whether we will take our stand, possibly at the risk of personal safety, or whether we will sit back and resign ourselves to the inevitability. Two roads lie before us. Very accessible, highly recommend to anyone."
Bob Barber,"Reviewed in the United States on January 18, 2025",5.0 out of 5 stars,"""History does not repeat,but it does instruct."" So begins this brilliant little book of 126 easy to read pages that provides twenty lessons from 20th century history ""adapted to the circumstances of today."" The parallels between many tyrannical movements in the last 100 years in Russia, Germany, and elsewhere are, of course, chilling. Snyder does, however, provide solid suggestions as to how individuals can resist and thus help prevent tyranny in the American context. These lessons include ""be a patriot"" and ""be as courageous as you can be,"" as well as some practical tips on negotiating what appear to be dangerous days ahead."
privlaka.reader12,"Reviewed in the United States on January 18, 2025",5.0 out of 5 stars,I read many Snyder’s books and watched his lectures. This one does have an agenda but is well defended and offers much needed insight into what’s happening in the world and US now.
SK,"Reviewed in the United States on January 17, 2025",5.0 out of 5 stars,Even if you just read the title and opening paragraph of each chapter you will learn something. The author is precise and concise in interpreting the dangerous political situation we are in these days.
Will Rogers,"Reviewed in the United States on January 16, 2025",5.0 out of 5 stars,This book describes perfectly where we are and a road map (not easy) to how to resist present our dangers.
chris,"Reviewed in the United States on January 14, 2025",5.0 out of 5 stars,I'm getting ready for what is about to show its ugly head right her in the United States. So many parallels and eerie forwarnings. We need to pay attention.
Sarah,"Reviewed in the United States on January 13, 2025",5.0 out of 5 stars,"A quick and important read, enlightening and useful, well-written and accessible. The executives of this and some other tech companies should give it a once over before they find themselves wishing they could reverse time."
James E. Raymond,"Reviewed in the United States on January 13, 2025",5.0 out of 5 stars,"Prof. Snyder has provided all the essential groundwork to understand tyranny and more important, how to confront it. Well said!"
Nia D,"Reviewed in the United States on January 12, 2025",5.0 out of 5 stars,"Ordered this for myself, but then signed up for a book club and this book came up so I knew it was the universe telling me to get this book! Great read and really on point for the current state of the world we are living in. You won't regret purchasing this really short, but excellent read from Tim Snyder."
John,"Reviewed in the United States on January 12, 2025",5.0 out of 5 stars,Important lessons to recognize methods authoritarians use to undermine democracy.
Amanda Mural,"Reviewed in the United States on January 10, 2025",5.0 out of 5 stars,Good
Lisa H,"Reviewed in the United States on January 6, 2025",5.0 out of 5 stars,"I received On Tyranny as a gift. Considering the enormous importance of the content, and the skill and care with which it is presented, I was astonished that it is such a modestly size slim little volume. I read it. Read it again. I've been recommending it to friends, colleagues, and strangers. Now I'm recommending it to you. These are important ideas being presented with great clarity and thoughtful explanation. This may be one of the most important books I've read in the past decade. Very much worth the time and price."
Robert predl,"Reviewed in the United States on January 5, 2025",5.0 out of 5 stars,This book is something everyone needs to read. No matter what your political affiliation is it will open your eyes to the underside of manipulation we are all subject to. It might be short on pages but it is long on thoughts. A must read for those with an open mind.
Jayemar,"Reviewed in the United States on December 31, 2024",5.0 out of 5 stars,"Written before 2024, Timothy Snyder clearly lays out the lessons we should learn. What makes dictators strong? How do people aid and abet in their schemes to destroy democracies and freedom? History teaches us, if we are open to learning. Powerful, timely, easily readable (short and concise). We are now preparing for the onslaught of policies and action that threaten all freedoms and institutions that protect We the People. Be ready, read this book, “stand out” and become a true patriot. You are needed. Don’t be fooled by propaganda and false gods."
Travelbug,"Reviewed in the United States on December 30, 2024",5.0 out of 5 stars,"I knew from the moment I started reading that this is the book for our moment in time. Get your pocket copy of the Constitution, and consider ON TYRANNY its companion. Refer to it often. It will help you know what to do. It addresses the important issues and options with clarity and honesty. These points are the responsibility of Citizenship in a Democracy. Give copies to friends, to students entering high school or going off to college, to your local school library."
Amazon Customer,"Reviewed in the United States on December 30, 2024",5.0 out of 5 stars,"A short quick read, that should be required reading in high school."
Rick,"Reviewed in the United States on December 30, 2024",5.0 out of 5 stars,"Written by a Yale professor, the booklet is about how to stand fast against encroaching fascism using lessons from the last century. It is quite a good little book."
NY Hank,"Reviewed in the United States on December 30, 2024",5.0 out of 5 stars,Fantastic and frightening all at the same time. The first step in forcing out these illiberal goons is understanding the immoral core we are up against. Tim Snyder does an amazing job of boiling down the facts of tyranny and leads us onto a path that will protect our democracy and our future.
liysa Swart,"Reviewed in the United States on December 27, 2024",5.0 out of 5 stars,"Well-written, easy to read, comprhensive information outlining the onslaught of authoritarianism we face with the fascism of the modern GOP. Important to recognize the patterns, techniques and tricks of the would-be-dictators."
MERRI E BUSCH,"Reviewed in the United States on December 25, 2024",5.0 out of 5 stars,"A friend told me about this book. Before I even finished it, I sent a copy to a 16 year old boy obsessed with history, to a political junkie old man friend, and to the Chief of Police in our town. In the gift note, I mentioned 2025 may bring some ethical decisions for him, that this book may give him context in which to make those decisions. I highly recommend this to understand the different tyrannies we life under: the economic, the political, and existential. Having choice in the matter gives hope!"
Seierra Papa Yankee,"Reviewed in the United States on December 25, 2024",5.0 out of 5 stars,It’s as advertised.
Daphne,"Reviewed in the United States on December 24, 2024",5.0 out of 5 stars,"One of the aspects of political commentary is the analysis without solutions. I find this repelling since I have decent hearing ability and analytical skills. Tim Snyder's book, On Tyranny, starts with 20 solutions right off the bat. The first two pages are twenty steps on what to do. I found this so freaking refreshing against my frustration with mainstream media, who doesn't seem to understand its job, these days.

I respect Tim Snyder's critical thinking skills and his ability to give me calm through his solutions."
Danielle Bean,"Reviewed in the United States on December 23, 2024",5.0 out of 5 stars,This book was easy to read and grasp the lessons within. The reminder to not obey in advance and not participate in the dehumanization of othered people is timely advice.
Life is good,"Reviewed in the United States on December 23, 2024",5.0 out of 5 stars,"My thoughts on the incoming administration prompted me to read this book. “Dictator on day one” is frankly disturbing coming from the leader of the free world. Even if he was joking - which he wasn’t, it is the starting point where Mr. Snyder spells out how this president’s policies and behaviors match up exactly with the tyrants of the past.
He also describes what we should be doing and what our commitment to our country should be. We are falling short there, too.
The sentence that really made me sit up: “failed insurrections are usually dress rehearsals for a successful one”. Buy this book. Read it. Give it to somebody else. It’s a beginning."
Madelyn Jones,"Reviewed in the United States on December 22, 2024",5.0 out of 5 stars,Extremely insightful. Definitely recommend
Lieyes,"Reviewed in the United States on December 18, 2024",5.0 out of 5 stars,"On Tyranny should be required reading for every American starting in high school. ""Our country is in a mess without an adult to clean it up!"""
Rural Gal,"Reviewed in the United States on December 17, 2024",5.0 out of 5 stars,"""History can familiarize, and it can warn,"" Snyder gets right to the point in the prologue of this short book and in each short chapter he elaborates on what that means in concrete, real-life terms. His point, as outlined in chapters like ""Do not obey in advance,"" ""Be calm when the unthinkable arrives,"" and ""Be as courageous as you can"" is that if we delve into history--even recent history--we can discern the threat of tyranny, if we're willing to look for it, and effectively oppose it on a personal level, if it should come to that."
The Pen & Sword,"Reviewed in the United States on December 16, 2024",5.0 out of 5 stars,"The lessons here are on point and important.
I am not 100% in agreement with everything said
but I am 100% in agreement with what he's saying.
If you think war can't happen here, wake up-
The Oligarchs are conducting a white collar coup in broad daylight
And this election may be the last you have.
These are the ways to avert a civil war.
Push back now... while it's still legal to do so.
Praying for Peace, Democracy & America
Retired Special Forces, 9 war vet"
ak,"Reviewed in the United States on December 16, 2024",5.0 out of 5 stars,"On Tyranny by Timothy Snyder is a concise yet powerful guide to recognizing and resisting authoritarianism. Drawing lessons from the darkest chapters of the 20th century, Snyder offers 20 actionable steps to protect democracy and defend freedom. It’s not just history—it’s a manual for our times.

The writing is straightforward and impactful, making complex ideas accessible to anyone. Each lesson feels both urgent and practical, whether it’s about standing up for truth, supporting institutions, or resisting the normalization of hate.

At just over 100 pages, this book punches way above its weight. It’s a must-read for anyone who values democracy and wants to take an active role in preserving it. A true call to action for our generation. ✊"
Jim Kanichirayil,"Reviewed in the United States on December 16, 2024",5.0 out of 5 stars,"This is the primer for how real patriots need to behave the minute Mango Mussolini takes charge. Steadfast, relentless, determined opposition."
Amazon Customer,"Reviewed in the United States on December 16, 2024",5.0 out of 5 stars,Very easy read but has so much good information
