User Name,Review Date,Rating,Review Body
Richard Carlson,"Reviewed in the United States on March 4, 2023",3.0 out of 5 stars,"This is a frustrating book. It promises much but delivers little. The first chapters are excellent, but then it slips into boring, and ends in the bizarre. I’m a serious student of history but from about Chapter 13 on frequently found myself asking “What in blazes is he talking about?” The last sections must be some kind of code. Today’s America is having political disagreements that are a long way from the real crises of the Great Depression or WWII. Our current Civil Liberties are a world removed from the Palmer Raids and bombing of Black Tulsa in 1917-2021. Give us a break!"
Amazon Customer,"Reviewed in the United States on December 8, 2022",3.0 out of 5 stars,Has good examples but uses Trump as too many. Is one sided politically as it only criticizes communism in very short statements. Trump is a good example of these excerpts but the author fails to include any examples coming from the modern left political movements.
Avid Reader,"Reviewed in the United States on January 16, 2022",3.0 out of 5 stars,"I enjoyed reading most of this book. The author makes some great points and comparisons to history. But the parts about Donald Trump sound tacked-on and contrived. It's particularly disconcerting when you consider his assertion that Trump colluded with Russia. Keep in mind that this book was published in 2017 and the Mueller investigation didn't conclude until 2019. The results of that probe did not exactly support Snyder's claims. So, that position was premature and flagrantly partisan. And, of course, he continues to make these claims to partisan news media outlets in 2022, all while ignoring tyrannical moves like throwing the Jan. 6 protesters in solitary confinement for over a year without trial. I'm generally libertarian, but that would have made an excellent example in his chapter about the Reichstag fire leading to removal of civil liberties.

I would only recommend this book if he either removes the Trump statements or balances them out with examples from after Trump's presidency."
AJP,"Reviewed in the United States on October 10, 2021",3.0 out of 5 stars,"The author's heart is in the right place, and the book is a pretty inclusive summary of the all-too-frequent lapses from democracy to dictatorship. The parallels to Trumpism abound, of course, but little or nothing in the book is not already known to the average reader - or certainly a reader who would purchase this book.
I'm not sure I can agree with the author's premise that if we just educate people this will provide an effective bulwark against tyranny. I'm pretty sure the author never mentions The Donald by name, but references to the president from 2016-2020 abound."
Kurt Guntheroth,"Reviewed in the United States on June 17, 2021",3.0 out of 5 stars,"This is like a good overhead slide deck but expanded to book size. Not enough information to justify the page count. Doesn't really have much to say about how to prevent tyrany, so really what good is it?"
J. Michael Rowe,"Reviewed in the United States on May 24, 2021",3.0 out of 5 stars,"While the premises of the book seem true, there is little in the way of fact presented to bolster the author’s case. I guess I agree with Mr. Snyder but think he could have presented a more reasoned case."
Amazon Customer,"Reviewed in the United States on April 11, 2021",3.0 out of 5 stars,"Substantively the book is well-organized and logical. However, it stretches to state the obvious regarding 20th Century events and their arguable parallels to the Era of Trump."
william cleland,"Reviewed in the United States on April 7, 2021",3.0 out of 5 stars,Seems pretty relevant and easy to read
Happy Assistant,"Reviewed in the United States on March 22, 2021",3.0 out of 5 stars,AHard read for me. I found it hard to follow
Brian B,"Reviewed in the United States on March 16, 2021",3.0 out of 5 stars,There is a reason that this book is so inexpensive. I have read menus longer than this book.
Donna,"Reviewed in the United States on February 11, 2021",3.0 out of 5 stars,"I didn't like the fact that is looks so cheap, very small and cheaply done."
SaguaroGeorge,"Reviewed in the United States on January 28, 2021",3.0 out of 5 stars,"This little book is well written, and I do not disagree with any of the policies espoused. But there are many, too many examples of Ivy League unawareness of how most people in the U.S. live.

For example, in chapter 16, Snyder advises his readers to “Keep up your friendships abroad, or make new friends in other countries. … Make sure you and your family have passports.” He is a tenured professor at Yale (where I was an undergraduate) and doubtless has colleagues from all over the world. How many Americans can say the same? Passports? Does he imagine that a tourist, who spends a couple of days or a week in a foreign country, whose language he does not speak, can make friends there?
And even if he does speak the language, making friends abroad is very difficult. I have lived in many countries as part of a Foreign Service family. Assignments were two or three years. I spoke the language of most of those countries, including French and German, and in countries with another language, it was almost always possible to find someone who could speak English, French, or German. Yet making friends, as opposed to acquaintances, was very difficult; establishing a friendship requires a significant investment of time and energy, and when it is known that you are only a temporary resident, few people are willing to make that investment. To make friends with a tourist, who arrives with a couple of thousand of his compatriots, is not going to happen.

Besides, international travel is very expensive, and many people who do travel complain about the complications and harassments of the TSA, the airlines, and an increasing number of places which no longer welcome tourists – Venice is an extreme example, but it is hardly alone. And if an American can speak the language of a foreign country, he can subscribe to magazines and newspapers, and often internet channels, from that country from the comfort of his home in the U.S.

So, Snyder’s heart is in the right place, but his head is stuck in the Ivy League aerie."
Amazon Customer,"Reviewed in the United States on January 26, 2021",3.0 out of 5 stars,"I purchased this book interested in a short treatment of an important theme I am very concerned with as the Trump administration gives way to the Biden administration. I know others, Mr. Snyder, for example, were concerned in early 2017 the Trump presidency would turn tyrannical. This, of course, is always a possibility, but I did not see it and was not concerned. While the Trump presidency did provide more than enough to agitate the person already predisposed against the man, these concerns proved largely unfounded.

Reading this book now just days into the Biden administration, I am struck by how much more obviously prescient it is regarding the current state of affairs than the time for which it was written. For such a short book, it is replete with warnings that that strike at the heart of threats to our Republic that have nothing to do with Donald Trump, but with the scorned and vindictive political and media establishment hell-bent on revenge: the need for paper ballots to ensure election integrity is powerfully promoted (I wonder if this will make it into the second edition); beware the ‘one-party state’; warnings against the perversion of language; exhortations to resist words like ‘terrorism’, ‘emergency’, and ‘exception’ that would-be tyrants invoke to consolidate power; and countless denunciations of efforts to silence and eliminate opposition parties. The are even not-so-subtle allusions to the dangers of alternative media and tech tyranny (which I also suspect may be conspicuously absent from future editions).

Were the overt, anti-Trump portions of this book removed, ‘On Tyranny’ would read more like a prospective elixir to the excesses of the nascent post-Trump order than a work intended to protect us from Trump. If the author stands by his work, he may find himself in the somewhat uncomfortable position of having inadvertently written an excellent book, on accident. As a non-partisan who did not vote for Donald Trump in either 2016 or 2020, I am genuinely grateful for the accidental triumph, as the book makes some excellent points."
Reviewer Person,"Reviewed in the United States on January 24, 2021",3.0 out of 5 stars,"This is a very good book, I learned a lot. It was published in 2017. Reading it now, late January 2021, some pieces are uncannily prescient. Snyder covers various aspects of tyrannies, alerting us to their characteristics, and exposing tyrannical behaviors in American government.

One complaint: he covers tyrannies across the globe, in Europe, Russia, and the Middle East (Turkey and India also get a mention). There's a lot of coverage of Nazis, and for good reason. But there's zero mention of the horrors inflicted upon the Palestinian people by Israel. The last page reveals that he is a member of a committee of the Holocaust museum in DC. So the gap in the book tarnishes an otherwise excellent book, and seems self serving."
Bill,"Reviewed in the United States on January 23, 2021",3.0 out of 5 stars,Lessons not bad
Kindle Customer,"Reviewed in the United States on January 17, 2021",3.0 out of 5 stars,"this book has some valuable insights as to the dangers of tyranny. unfortunately, he always ties these dangers to the actions of president trump. it's kind of funny, because it becomes obvious that the ""truths"" of the dangers are more recognizable in the recent actions of the left. if you can ignore the obvious bias, i guess it's worth reading"
JD,"Reviewed in the United States on December 31, 2020",3.0 out of 5 stars,"This book was very informative and interesting when the the author was purely spitting facts. Comparing Obama or Trump (Trump in this book) to Adolf Hitler is an extremely overused rhetoric only concocted by weak minded folks. I liked the information this book gave in its purest form, but in order to truly get what is meant to get out of it, you have to mentally weed out the extreme bias of Donald Trump and everything right-wing...and this is coming from someone who did not vote for Trump."
Anna C.,"Reviewed in the United States on July 27, 2020",3.0 out of 5 stars,"This book is a short, quick read which is both good and bad. It’s good if you’re looking for a brief overview of tyranny and how it sneaks into our culture. It’s good because it’s an easy read and not overly academic which bores many. It’s good because it makes one realize that democracy, even in a supposedly democratic United States, is not a given. It’s also good if you don’t have a lot of extra reading time and it gives a good overview of 20th century tyrannical regimes.

The only bad thing I saw was that if you’re looking for something more in depth on this subject, this book is just a starting point."
Marda K.,"Reviewed in the United States on June 8, 2020",3.0 out of 5 stars,"I appreciate the conciseness & legitimacy of the 20 lessons in history but I disagree with the author's application of them. In view of recent mandatory ""lockdowns"", repression & censorship in the left wing media, I see the lessons as cautionary from a different perspective:
""When Fascism comes to America, it will come in the name of Liberalism.""
Ronald Reagan"
Paulo Crivelli,"Reviewed in the United States on March 11, 2020",3.0 out of 5 stars,It is a history of tyranny mostly. Only about 110 pages.
James,"Reviewed in the United States on February 1, 2020",3.0 out of 5 stars,"I bought this book at Barnes and Noble roughly a week ago and I'm just a little more than halfway through it. A lot of the lessons that Snyder asserts are good practice for people on all sides of the political spectrum. A good example is lesson 11 which pushes the reader to investigate for themselves and learn how to discern facts. The book is filled with practical common sense lessons like this. That being said, my biggest issue with the book is the utter lack of citations. The author asserts a lot of potential facts that range from 20th century history to Trump's election with no evidence of where they got their claims. A lot of it is, of course, easily google-able but it would've helped Snyder's arguments and my fact-checking if sources were cited. This really wouldn't be too big a deal if Snyder's work wasn't so heavily biased against Trump. I understand On Tyranny was the result of the fear and uncertainty that was generated by the 2016 election, and I'm not a big Trump fan myself, but its never a good idea to make claims about someone without at least naming an article or interview to back those claims up. There's a lot in this book that, in my opinion, can genuinely help Americans to do their part in protecting our rights and freedoms, but the focus is so Trump heavy that it isn't going to age well if, in the end, it turns out Trump isn't America's Lenin or Hitler. All around the book isn't bad if you can read it without political bias"
Amanda Mills,"Reviewed in the United States on January 3, 2020",3.0 out of 5 stars,"This is a left wing book, democratic in nature, good points made. Quick read. (Review from my dad for whom I bought this book)"
JJVA,"Reviewed in the United States on November 28, 2019",3.0 out of 5 stars,in this present environment brings out some necessary (unfortunately) information for watching politics unfold.
Jan Goericke,"Reviewed in the United States on November 26, 2019",3.0 out of 5 stars,"Since it is referenced often in this book, one might as well read Hannah Arendt's ""The Origins of Totalitarianism."" It is a bit longer but so much more enlightening."
David Lisbona,"Reviewed in the United States on April 27, 2019",3.0 out of 5 stars,"Some works of non-fiction don’t touch the imagination. This one touches , getting warm” in hide and seek but then goes cold. We are at a troubling point in free societies but can’t yet understand what’s happening to us. This book is a halting step in understanding and taking responsibility."
Jeremy Baker,"Reviewed in the United States on April 21, 2019",3.0 out of 5 stars,"This has been recommended so many times

Each mini essay seems to be a mirror of the actions taken by the left in post Trump era.

Interesting read, save the money and read a summary."
RML85,"Reviewed in the United States on April 18, 2019",3.0 out of 5 stars,"I found the 20 principles spot on, but beyond each of their first pages, it was hit or miss. The principles are ABSOLUTELY needed for everyone within the electorate across the isle. Conservatives and liberals alike must recognize tyranny in whatever form is seeps in. And believe me, it is seeping in, which is why I thought this book was timely... But in the end, this book truly only served as one purpose; a unique outlet for the author's political unrest and need to publicly air a temper tantrum. I say unique, because his rantings are cleverly folded within the instructive batter.

The author digressed often into snip-it narratives about his much despised POTUS despite the fact that at one point in his book, he renounces that very practice. I found it pseudo-intellectual especially since he leaves very few references for us to follow-up and has the reader take him at his word for his ideological apologetics (tin-foil hat firmly on head). I can't recommend this as a perennial or a modern encheridion. But I can recommend renting it from your library to at least look at the initial statements on each principle. Those are good. Many of his supporting thoughts are solid as well when they don't devolve into his political rants.

Here is my issue. The professor intelligently spins genuine history with his clever rhetoric to tell a half-story of the grave mistake of totalitarianism via his favorite despised brand, fascism. Truly, it was a nightmare and not one to be repeated. He does, however, make sure to mention the atrocities of the Soviet regime on a few spare occasions, but only in an attempt to feign balance between what the world considers the extremes of the spectrum. Pay attention and you will see how clever he is with his wording.

While he's incredibly fond of repeating ""right-wing"" fascism, ""right-wing"" totalitarianism, ""right-wing"" authoritarianism, he does not mention once ""left-wing"" anything as he is trying his hardest to correlate ""right-wing"" with everything evil in this world while neglecting to mention that it has in fact been ""left-wing"" communism that has accounted for the lion's share of genocide among the totalitarian regimes. Linen alone making Hitler look like a choir boy. Mind you, they are both totalitarian dictators. The only time he does mention ""communism"" is when he is passively referring to the regime. However, when he is actively referring to the atrocities of communism, he is very careful not to use the word communism and specifically opts to use the words ""Soviet"" and ""Bolshevik"" instead as not to tie the word communism too closely to its' true history. Why? Because Communism and Socialism share the same goal while they do not share the same tactic of violence. In the end, it's a failed state... It became clear half-way through the book that the author has clear Socialist sentiments. Liberal Constitutionalists take note.

At one point, I had to put the book down and laugh. Even I went to a liberal university, and my professors wouldn't have allowed me to make such blanket statements without challenging my presumptions by properly researching the opposing view point and including them parenthetically. Truly, this whole book could have be written WITHOUT the political bias. It really could have been read across the isle or strictly historical. And yet, the professor treats his audience as he treats his students and foists his opinions upon us as if everything he stamps his feet about is pure gold, manna from heaven.

At one point, he urges readers to disconnect from the internet and read the printed word; something I am HIGHLY in favor of and have found therapeutic in nursing my own intellectual wounds inflicted by the public education system. However, his reading list is uniquely socialist in nature, while containing a few gems, some of which I will certainly read.

While we're at it, if you really want to know what socialism entails, see George Bernard Shaw's (1928) tome of a book ""The Intelligent Woman's Guide to Socialism and Capitalism."" (No, it is not specifically feminine in nature. It was written for a specific woman upon request.) At least then you will have it out loud and clear without the added pontification (although Shaw is known to pontificate). Feel free to turn to the last page and make a decision then and there whether that's a pill you can swallow. If you're wondering why read Shaw, he was a founding member of the Fabian Socialists of England. Enough said.

I really wanted to like this book as a good portion of what he has written about his principles is actually very relevant. A good portion of what he draws out in each section is also really helpful. Yet, he makes the mistake of using this little booklet as a podium for his own political unrest. He purposefully ignores the totalitarian sentiment within the activist uprisings of the modern leftist movement; not liberalism, but leftist ideology. Again, while his recommended reading list suggests otherwise, the book itself seems classically liberal enough. Nothing to balk at unless you just can't stomach his palpable derision of the current president and his complete avoidance of the corruption within the opposing campaign. (Let's face it, American politics took a dump a long time ago when we decided to ignore the guiding Constitutional advice of our Founding Fathers.) I guess we'll see in the coming years if this president crushes the rights of women and takes voting rights away as the author suggests is clearly going to happen. I'm not holding my breath, but I'm willing to be wrong as horrible as it would be for those things to happen.

I give it a 3 because it is a quick read, the primary principles are solid and necessary, and it was inexpensive. But one thing is certain. Tyranny is not knocking on our door. It has been in our house for over 100 years. It's only been in the recent decade that the powers that be have felt it safe to turn up the heat using an un(federally)educated populace to push the needle for them. (Enter the likes of the Fabian Society and the book I mentioned above.)

For those interested to hear it from the American horse's mouth, check out Tragedy & Hope: A History of the World in Our Time by Georgetown Professor Carroll Quigley (close acquaintance with the Clintons). Make sure to get the uncensored version. Cheers!!"
SR,"Reviewed in the United States on April 4, 2019",3.0 out of 5 stars,"I bought this book and had it shipped to my parents house so I could read it over christmas when I visited them. I think it got there before me and that my sister stole it. They said they didn't see it. I think it was my sister that stole this book because she likes to read the most, and she is a thief and a liar."
ProfG,"Reviewed in the United States on February 22, 2019",3.0 out of 5 stars,"I read it. It’s interesting but rather shallow. It assumes that the reader enjoys communion with the fears that our current day situation exudes, rather than providing a substantive foundation for historical reference. I think you will find “How Democracies Fail” to fill in those gaps."
Jeff Dawson,"Reviewed in the United States on February 8, 2019",3.0 out of 5 stars,"What a wonderful collection of absurd conclusions and utter hippocratic left wing garbage!
I’m not surprised so many liberals are clamoring, “You Must Read this Before it’s TOO Late!” Too late for what? The country being turned around and law and order restored on the streets? Or perhaps attempting to get the deficit under control and the economy back on track. No that’s not what they or the author are talking about.

It’s the dismantling of the Electoral College and the ousting of the current President. The Russians are coming! The Russians are coming! And not an ounce of proof to substantiate it.
Mr. Snyder does his best to compare Trump’s rise to power as the Communists and National Socialists came to power. What he fails to point out is the economic and political unrest in these countries that allowed those groups to grab the reins of power. Russia was bankrupt and the majority of the population were starving. They suffered horrible losses to the Germans in WWI and because of poor leadership and a starving populace, change was inevitable. Germany was in the same position in the twenties. Riots and lawlessness were common place. The Weimar Republic was helpless. The mark was worthless and unemployment was off the charts. And, the Communists, along with other political parties were attempting to fill the vacuum caused by the Versailles Treaty. Now, how is that like the current political and economic mood in the United States? It’s not! Unless you want to take in consideration all the violence that has been purported on law enforcement officials for the last four years. Hmm. Didn’t see the former President trying to call for law and order. He actually condoned these actions. Listen to his failed speech in Dallas, TX.

And, since he’s railing about how corrupt Trump and all those are voting for him are deplorable, why no mention of the 5th column of the Democratic Party that formed after the Civil War in the states. That’s right, the KKK. You want to talk about a militant, deplorable, lawless, corrupt organization that enforced the Jim Crow laws, you have no farther to look than at the DNC. Why no mention of the Wasserman fiasco and the sabotaging of Bernie’s run? Well, that would take away from the esteemed author’s ridiculous claims. Doesn’t that smell of tyranny?

Make sure you read this with an open mind. Why? The author isn’t going to be at the forefront leading the charge. He’s left more loopholes for himself to be distanced from the anarchy he’s proposing. If it doesn’t turn out his way, he’ll sit around the fireplace with his esteemed colleagues, sipping cognac and discussing how perhaps they need to perform more research while you’re on the street bleeding for a cause you don’t understand."
Courtney C Ide,"Reviewed in the United States on November 12, 2018",3.0 out of 5 stars,Good for another point of view
Winfield,"Reviewed in the United States on November 3, 2018",3.0 out of 5 stars,"All leaders are dangerous. Once in power, they can go mad, change their minds or reveal the lies they told to get elected. Dr. Snyder makes some excellent points about how to identify tyrannical leaders, but his attack on President Trump is one-sided. My personal opinion is that Hillary and the tyrannical left is a much greater danger to freedom."
Michael Doel,"Reviewed in the United States on October 22, 2018",3.0 out of 5 stars,"There are some good, even important, ideas in this book. But in what I presume was the author’s attempt at brevity and approachability, he has left me wanting. Too much of the content, short as it is, is spent on allusions to the Trump administration. There is an obvious reason for him to use the examples you can find there. But the lack of depth and context leave me thinking the book will have a much shorter shelf life than it could with a more complete exposition."
123,"Reviewed in the United States on October 1, 2018",3.0 out of 5 stars,Author uses general concepts of political action to describe modern days example of tyranny. From how current president and others actors exploit their governance to achieve their goals. The author hits on Russia the most but those russian examples can easily be applied to the US.
Pluckydaddy,"Reviewed in the United States on September 30, 2018",3.0 out of 5 stars,"I found this book to be very lopsided to the point of distraction. There are indeed some very good and valid points in the book concerning the nature of tyranny. I was hoping the book was a brief study of tyranny in the 20th century but what I got instead was an anti-Trump book published only one month after his inauguration. It’s as if Dr Snyder believes that Trump has become the equivalent of Hitler within a month of taking over as President. An amazing assumption. This is a certainly a worthy read, no matter what your political bias is, but be forewarned. The book is a brief and well-written study of tyranny in 20th century Europe adulterated with a heaping helping of 21st century partisan propaganda."
TamTam,"Reviewed in the United States on September 22, 2018",3.0 out of 5 stars,Maybe it just needs a different type of reader. I’m not enjoying. Haven’t picked it up in months.
Mark,"Reviewed in the United States on August 27, 2018",3.0 out of 5 stars,"Some good overall topics, history and perspectives here, but with too much Trump bashing to be completely respected."
GEORGIOS ROVIS,"Reviewed in the United States on August 7, 2018",3.0 out of 5 stars,"Great use of historical examples and events to show how to be pro-active and aware of regimes that may lead into tyrannies.
What I didn't like:
I was expecting to read a timeless book. The author started using current examples of the Trump election and administration, for which it's too soon to tell what the outcome will be; thus taking away some of the timelessness of the book.
E.g. In ~10 years we will know if Trump will end up a tyrant or not (and if a revolution or something similar will stop that from happening). In case Trump doesn't become a tyrant and no revolution stops that, then the book will almost be out of scope on many of its points."
Book Shark,"Reviewed in the United States on August 1, 2018",3.0 out of 5 stars,"On Tyranny: Twenty Lessons from the Twentieth Century by Timothy Snyder

“On Tyranny” is a brief book that provides twenty keen observations on how tyranny takes hold. Author and Professor of History at Yale University, Timothy Snyder provides readers a valuable synopsis of what history has taught us about tyranny and how to avoid it. This concise 130-page book presents twenty lessons from the twentieth century.

Positives:
1. Brief with substance.
2. A fascinating topic, lessons of history regarding tyranny.
3. Timothy Snyder is a subject matter expert.
4. Much wisdom packed in one small book “Aristotle warned that inequality brought instability, while Plato believed that demagogues exploited free speech to install themselves as tyrants.” “What might seem like a gesture of pride can be a source of exclusion.”
5. Discusses the concept of anticipatory obedience. “Milgram grasped that people are remarkably receptive to new rules in a new setting. They are surprisingly willing to harm and kill others in the service of some new purpose if they are so instructed by a new authority.”
6. How are freedom can be jeopardized. “But the sense of the saying was entirely different: that human nature is such that American democracy must be defended from Americans who would exploit its freedoms to bring about its end.”
7. The reality of our current situation. “The odd American idea that giving money to political campaigns is free speech means that the very rich have far more speech, and so in effect far more voting power, than other citizens.”
8. What the Nazi regime taught us. “If lawyers had followed the norm of no execution without trial, if doctors had accepted the rule of no surgery without consent, if businessmen had endorsed the prohibition of slavery, if bureaucrats had refused to handle paperwork involving murder, then the Nazi regime would have been much harder pressed to carry out the atrocities by which we remember it.”
9. The effects of privatization. “Because the American federal government uses mercenaries in warfare and American state governments pay corporations to run prisons, the use of violence in the United States is already highly privatized.”
10. The attack on facts. “To abandon facts is to abandon freedom. If nothing is true, then no one can criticize power, because there is no basis upon which to do so. If nothing is true, then all is spectacle. The biggest wallet pays for the most blinding lights.”
11. Fascism. “Fascists despised the small truths of daily existence, loved slogans that resonated like a new religion, and preferred creative myths to history or journalism. They used new media, which at the time was radio, to create a drumbeat of propaganda that aroused feelings before people had time to ascertain facts. And now, as then, many people confused faith in a hugely flawed leader with the truth about the world we all share.”
12. Explains how resistance succeeds. “For resistance to succeed, two boundaries must be crossed. First, ideas about change must engage people of various backgrounds who do not agree about everything. Second, people must find themselves in places that are not their homes, and among groups who were not previously their friends.”
13. More lessons learned. “People who assure you that you can only gain security at the price of liberty usually want to deny you both.”
14. The need to protect our institutions. “For tyrants, the lesson of the Reichstag fire is that one moment of shock enables an eternity of submission. For us, the lesson is that our natural fear and grief must not enable the destruction of our institutions.”
15. The difference between a patriot and a nationalist. “The point is that patriotism involves serving your own country.” “The president is a nationalist, which is not at all the same thing as a patriot. A nationalist encourages us to be our worst, and then tells us that we are the best.”

Negatives:
1. A good reference summary but the topic merited a much deeper treatment.
2. Conservatives will have many issues with this book.
3. Reads more like a blog or a pamphlet than an in-depth book.
4. No supplementary material provided.
5. No links to notes.
6. No formal bibliography.

In summary, I enjoyed this brief book but the truth is this type of material required more depth. If you are looking for a brief treatment to whet your appetite this will suffice but look elsewhere for more depth. That said, there is a lot of wisdom packed in one small book. It’s worth the price of coffee so why not? Read it.

Further recommendations: “Bloodlands” by the same author, “American Fascists” by Chris Hedges, “Fascism” by Madeleine Albright, “How Democracies Die” by Steven Levitsky, “No Is Not Enough” by Naomi Klein, “Democracy in Chains” by Nancy MacLean, and “The Invention of Russia: The Rise of Putin and the Age of Fake News”."
watermelon,"Reviewed in the United States on July 30, 2018",3.0 out of 5 stars,meh
Gary Hundertmark,"Reviewed in the United States on July 4, 2018",3.0 out of 5 stars,Convincing. What to do???
jeloid,"Reviewed in the United States on May 22, 2018",3.0 out of 5 stars,a decent primer for young students.
Michael P. Spears,"Reviewed in the United States on May 21, 2018",3.0 out of 5 stars,"The read was good, but the whole thing is a slant on President Trump before he even became president. So I only read about two-thirds of it."
jacob Gold,"Reviewed in the United States on May 9, 2018",3.0 out of 5 stars,RHETORIC. Irrelevent. Useful for framing. Bad for the time. Maybe it helped. Who knows. Cant deal with counter factuals
Steven Lohr,"Reviewed in the United States on April 27, 2018",3.0 out of 5 stars,"While this offers insight into tyrannical government and has some good history to think about, it slips off into jabs at Trump and that puts it into a fully modern context and becomes a political tract in a way. That bothered me, because I was looking for information, not a sermon."
Gilbert P. Ermer,"Reviewed in the United States on April 4, 2018",3.0 out of 5 stars,"Not on TYRANNY, but FEAR."
Todd Stephens,"Reviewed in the United States on April 1, 2018",3.0 out of 5 stars,"It was ok. I felt it was very short and lacking in serious content. A number of the points amounted to basically ""be a good citizen""."
Renato Almeida,"Reviewed in the United States on March 30, 2018",3.0 out of 5 stars,"A more appropriate title would be On Tyranny: A case study of Trump.
I was expecting a book that would draw examples from the vast scenarios of the past few decades when presidents on both side of the aisles acted in ways that were very well depicted by this book. But instead, the author chose to focus on Trump while candidate. I'm not disputing whether the scenarios were appropriate or not, but the bias puts in question the motivation of the author and thus the whole work.
If you have the ability to bypass the author's obsession with Trump and use the examples to investigate other presidents, then you will find this book very enlightening and good. Had the author drawn for broader spectrum, it would have been a 5 star book."
prof bill,"Reviewed in the United States on March 6, 2018",3.0 out of 5 stars,"I found that I could agree with many of the points he made but he seems to have shown a lack of objectivity by continually attacking Donald Trump His points may be useful but he seems to have a very selective memory. For instance Barack Obama often attached media outlets that were critical of him, used the IRS to intimidate opponents, and his supporters often claimed people that disagreed with his policies were racist. Further he seems to ignore the fact that Trump supporters were often attacked, not the other way around. Trump did not invent political correctness the left did and it was leftists that tried to stop conservative speakers from speaking on campuses and then destroyed property. He also claims without any type of proof that Trump wants to restrict free speech while political correctness and the left calling everyone that disagrees with them a racist or a homophobe. Apparently he does not believe tyranny can come from the left or a group of people. For that reason I can say the book is okay but far from objective"
