User Name,Review Date,Rating,Review Body
Ronald Hoeflinger,"Reviewed in the United States on July 6, 2017",5.0 out of 5 stars,"This is not an evaluation of the book, but Amazon's Kindle presentation. My complaint: the Kindle ""Look Inside"" preview allows you to see the Table of Contents but nothing else! Why bother? Go to the paperback edition instead. I'm sure the book is great, but these programming errors tick me off.

As for the message: RIGHT ON! Where is the outrage? This author does not shy away from the harsh words for what we now face: Tyranny and Fascism!"
A tremendous reader,"Reviewed in the United States on June 30, 2017",5.0 out of 5 stars,"If you are concerned about what is happening in our country, this is an absolute must read. My thoughts on this matter were scattered and disordered, all over the floor, like game of 52 card pick up. There are so many angles to everything that is happening and it is hard to get a good grasp on any single thing. But Dr. Snyder has somehow organized all of the thoughts I was having into a nice smooth fan of playing cards. He has done an excellent job of organizing and explaining all of the complexities of our predicament in a concise yet still easily understandable manner.

We intuitively know that things are not normal. This book efficiently and specifically explains things so that you can more articulately discuss the evidence that supports that intuition.

This is initially a quick & easy read. However, you will be thinking about it for long after. I initially listened to the audiobook, then bought the paperback so that I could take notes & highlight, then I bought the kindle version so that I could search more easily.

I cannot recommend this book highly enough."
Robert S,"Reviewed in the United States on June 10, 2017",1.0 out of 5 stars,"I was hoping the book would have been a sincere look at 20th century and what we can learn about tyranny. Unfortunately, the 20th century is referenced very little. This little tome is nothing more than an attack on President Trump. No matter your feelings on our current president, the title and intent of this book is deceptive. I guess Kindle won't give me a refund........."
HikerBob,"Reviewed in the United States on June 3, 2017",5.0 out of 5 stars,"I cannot say enough to thank Dr. Snyder for this easy to read manuscript and it has directed my thinking, improved my historical perspective, and directed my resistance efforts to a productive level relieving some of the malaise I have been suffering from since DT was elected.
STRONG RECOMMENDATION to read this and I highly appreciated the Kindle version and price."
Heavenly Ink,"Reviewed in the United States on May 30, 2017",5.0 out of 5 stars,"I came across Timothy Snyder when he was on Sam Harris' 'Waking Up Podcast' and downloaded the book to my Kindle before the podcast even finished. This book is important. I wish I was stupidly wealthy, and could purchase a copy for every single American over the age of fifteen. As I am frustratingly unwealthy, I will have to start with a few of my nephews and nieces. Please do the same. Read this book and buy it for others."
LONNEY C. SMITH,"Reviewed in the United States on May 9, 2017",5.0 out of 5 stars,"I purchased this Kindle book because it was recommended by Robert Reich of the Resistance. I found On Tyranny to be very informative and clarified my thinking on what Tyranny was in a way that I understood completely. Also, since the 2016 election, I have been very concerned about Tyranny in America. After reading this book, I was able to understand better what is happening now and what the direction Democracy may be going in as it concerns other Americans and me. I highly recommend this short book to anyone who, like myself, are worried about what is not so obviously happening in our country."
Stanford,"Reviewed in the United States on April 6, 2017",1.0 out of 5 stars,"just bought the book, clicked the read now on kindle app link (expecting to be able to read the first chapter or so), shocked to see that it ends at the table if contents. no, you can't start reading... bs"
R. Smoler,"Reviewed in the United States on March 27, 2017",5.0 out of 5 stars,"A valuable voice for this turbulent time. Snyder writes with a clarity of purpose and an urgency that is true and necessary. The writing is clear, concise and direct, making the case that an informed citizenry is not enough, but that active resistance is required to thwart the influence of those who would constrain our freedoms.

Some key passages (with Kindle locations):

""Post-truth is pre-fascism."" (loc 467)
""The individual who investigates is also the citizen who builds."" (loc 476)
""A nationalist encourages us to be our worst, and then tells us that we are the best."" (loc 743)"
NZK,"Reviewed in the United States on March 25, 2017",5.0 out of 5 stars,"Timothy Snyder was a guest on Real Time last night (March 24). With three panelists AND Bill Maher all talking at once, it was difficult for Snyder to get his thoughts heard; however, there was something intriguing about the little he did get to say. As soon as the show was over (11:00 p.m. here in the east), I downloaded ON TYRANNY to my Kindle and began reading. If I had not gone to bed, I would have been able to finish the book before daylight. His theme is ""History can familiarize, and it can warn"" and he explains how we can recognize threats of tyranny and avoid what happened after the end of WWI in 1918 and of WWII in 1945 as well as after the fall of Communism in 1989. As he says: ""Many of the democracies founded at these junctures failed, in circumstances that in some important respects resemble our own."" This should be required reading for anyone who really cares what is happening in the USA today."
HRomero,"Reviewed in the United States on March 17, 2017",5.0 out of 5 stars,"An excellent analysis of our recent political upheavals, Tim Snyder is the Hannah Arendt of our times. We would be in a very different world if this book was part of the curriculum in our schools. it's a fairly quick read and at $3 for the kindle edition you have very little to lose and so much to gain."
Stephen N. Greenleaf,"Reviewed in the United States on March 5, 2017",5.0 out of 5 stars,"This is a short, quick book to read, perhaps 30-45 minutes of your time. And at only $2.99 (on Kindle) you can't afford not to buy it. For those who found his list of 20 points elsewhere on the web for free, don't let that suffice. The book adds commentary to his list, and it's worth the small cost.

For those of you not acquainted with Snyder, he's a historian of Eastern Europe and has written extensively on the turmoil--the killing fields--of Eastern Europe in the 20th century. He knows whereof he speaks.

I will offer you a couple of his thoughts from his concluding remarks. In addressing what he terms ""the politics of inevitability,"" he notes

Until recently, we Americans had convinced ourselves that there was nothing in the future but more of the same. The seemingly distant traumas of fascism, Nazism, and communism seemed to be receding into irrelevance. We allowed ourselves to accept the politics of inevitability, the sense that history could move in only one direction: toward liberal democracy. After communism in eastern Europe came to an end in 1989–91, we imbibed the myth of an “end of history.” In doing so, we lowered our defenses, constrained our imagination, and opened the way for precisely the kinds of regimes we told ourselves could never return.
Snyder, Timothy. On Tyranny: Twenty Lessons from the Twentieth Century (Kindle Locations 765-769). Crown/Archetype. Kindle Edition.

But he then addresses the converse attitude, what he calls ""the politics of eternity."" About this attitude, he states
In the politics of eternity, the seduction by a mythicized past prevents us from thinking about possible futures. The habit of dwelling on victimhood dulls the impulse of self-correction. Since the nation is defined by its inherent virtue rather than by its future potential, politics becomes a discussion of good and evil rather than a discussion of possible solutions to real problems. Since the crisis is permanent, the sense of emergency is always present; planning for the future seems impossible or even disloyal. How can we even think of reform when the enemy is always at the gate?
Id. at 810-815

In contrast to both of these attitudes, he places history (an encomium with which I could not agree more):
Both of these positions, inevitability and eternity, are antihistorical. The only thing that stands between them is history itself. History allows us to see patterns and make judgments. It sketches for us the structures within which we can seek freedom. It reveals moments, each one of them different, none entirely unique. To understand one moment is to see the possibility of being the cocreator of another. History permits us to be responsible: not for everything, but for something. The Polish poet Czesław Miłosz thought that such a notion of responsibility worked against loneliness and indifference. History gives us the company of those who have done and suffered more than we have.
Id. at 822-827

In his peroration, he exhorts young people especially (although it applies to all of us)

One thing is certain: If young people do not begin to make history, politicians of eternity and inevitability will destroy it. And to make history, young Americans will have to know some.

This is not the end, but a beginning. “The time is out of joint. O cursed spite,/That ever I was born to set it right!” Thus Hamlet. Yet he concludes: “Nay, come, let’s go together.”
Id. at 830-834

Buy this book and read it!"
