User Name,Review Date,Rating,Review Body
FoggJ,"Reviewed in the United States on February 24, 2025",2.0 out of 5 stars,This is a hard read with 1/3 of the book made up of research references. Some of what is said makes sense but it is far too wordy and written more for a scientific audience than me.
Borys,"Reviewed in the United States on February 22, 2025",2.0 out of 5 stars,Should be a newspaper article. Very good simple ideas. What is remarkable is to be able to come up with 300 pages worth of stories to covey newspaper article length worth of information.
drs,"Reviewed in the United States on January 19, 2025",2.0 out of 5 stars,"I finally had a chance to read this book. It's impressive in some ways, and it does a better job than many popular press psych books (e.g., Blink, Invisible Gorilla, Mindset) when it comes to addressing the counterpoints or examining the details of the research. But ultimately, I think Haidt's book goes beyond what science is ready to say and overly feeds into the moral panic (even if Haidt's heart is in the right place). I had similar concerns about Haidt's ""coddling hypothesis."" See my Psychology Today post about Haidt's book; the post title is ""Casualties of the False Cause Fallacy in 2024"" (Jan 18, 2025)."
Mar,"Reviewed in the United States on January 3, 2025",2.0 out of 5 stars,Some good information wrapped in a fairy tale of evolution. Stop presenting evolution as fact. 🤦🏻‍♀️
Stx,"Reviewed in the United States on December 31, 2024",2.0 out of 5 stars,"Okay, social media is bad. Here's a quote - 'For suicide, the rates are nearly always higher for boys than for girls.'. Regarding the rise in suicide for both genders, the author ignores the dramatic rise for boys then asks what changed for girls? Seems the author wouldn't care about social media if girls were okay. Irksome."
Paige R. Penland,"Reviewed in the United States on December 20, 2024",2.0 out of 5 stars,"I was so excited to read this book, but the science is poor and the author often represents anecdotes as data.

For example, the author can't think of any political trend happening since 2010 that might affect girls more negatively than boys. When the rise of fascism around the globe does exactly that, and largely began online. But, he only breaks down data sets into age groups and girls vs. boys. Not by race, nationality, religion, or family income—which would have isolated groups also negatively affected by the rise of fascism. So there's no way to gauge the effect of political trolling vs social media posts from actual peers. Which therefore receive the blame.

He also interpret resistance to fascism, such as Gen Z college students protesting alt-right speakers at their universities, as weakness of character. Which he blames on poor parenting, such as not allowing enough risky play outdoors. Once again, there's no data to back this up, just anecdotes. He could have spent a few weeks interviewing student protesters, as well as students who were open to such speakers, and asked about their time outdoors as children. Just to get some data.

The book is well written and beautifully laid out. I just wish I'd spent that time with a book that used more rigorous scientific methodology."
William Hoover,"Reviewed in the United States on November 13, 2024",2.0 out of 5 stars,This book is entirely repetative the core point is mad in about ten pages and the rest just riumbles on around it from various points of view.last 90 percent was a complete waste of time
Jodie L Talley,"Reviewed in the United States on November 11, 2024",2.0 out of 5 stars,"The problem with this author is that he takes a small piece of a social puzzle or his personal experience and then over-expands that out to cover something as broad as the entire nation or an entire generation, when it simply is not true. His data is sometimes not even solid or is misleading. This book will make you think the generation‘s entire problem is social media, and it’s absolutely not true. Do we need more free range parenting, yes, but he could’ve covered everything he needed to cover in two chapters. Don’t waste your money. Get Gen Z, Explained: The Art of Living in a Digital Age instead by four Stanford scholars and published by the University of Chicago press. Do trust me on this."
Ben S,"Reviewed in the United States on September 29, 2024",2.0 out of 5 stars,"Haidt is certainly a writer who focuses on broad appeal and clear messaging. On that front, he is excellent. As a high school educator myself, I can see what he’s describing in action every day of the week. I think getting the message across is valuable in itself.

That said, he oversimplifies complex issues and presents data in such a way that he persistently overstates and exaggerates the truth. Admittedly so, he draws conclusions from data that is thin, yet he presents it as though it is completely accurate. This sort of broad appeal writing and presentation of data is great at selling books and spreading ideas widely, but it also means the takeaways are slipshod and thin, leaving many administrators and counselors feeling like experts on issues far more complex than the bullet points they come away with.

My lower rating is not to do with Haidt nearly so much as it is this sort of approach to writing. It’s just not for me, and I think it runs the risk of spreading misinformation widely - just like his book Happiness Hypothesis did with his oversimplification of Type I and Type II cognition with the widely cited elephant and rider metaphor. Sometimes an easily digestible idea lacks all the nuance needed to capture reality."
craig,"Reviewed in the United States on September 5, 2024",2.0 out of 5 stars,The point of this book is a very important one: the rise of social media has been incredibly damaging to children. The author provides support for this and suggests solutions. But as a book it felt like the same points were rehashed over and over and over and over again. I finished it but it was hard to get through.
Nir,"Reviewed in the United States on August 4, 2024",2.0 out of 5 stars,"Well, I don't know about you, but when I buy a hardcover book, I want a good quality copy to last. I was disappointed to open the box and discover a generic yellow hardcover of poor quality. The book cover design is printed on a separate piece of paper, not the cover itself, and you just know it will wear out quality within the first use."
Amazon Customer,"Reviewed in the United States on May 26, 2024",2.0 out of 5 stars,"The book may get better but this guy can’t get away from defining things in parts of 4. I’m 2 percent in and he has already defined four parts is his book, four definitions of a virtual world, four definitions of the real world, and four foundational harms of child development. I honestly just wanted to read a book about how social media impacts teens. For fun I continue to read. Rather than provide data early on about how social media impacts teens, he spends time disproving other random theories that seem u related. Author spends several pages on how climate change can’t be responsible for teenage mental health. He also mentions random topics about political activism not being responsible for teens mental health. Honestly what a waste of pages on a book that honestly could have been very impactful. About ten percent in, author wastes time by disproving random topics rather than hit on what the book should be about. Perhaps he gets there eventually but early on this book is not something I’d recommend at all"
Locutor,"Reviewed in the United States on March 28, 2024",2.0 out of 5 stars,"Advocating free range for kids in physical space but tight hand-holding in digital space weakens both positions. Haidt should have put out two books, Kids Are Resilient and Kids Are Fragile, one under a pen name."
