User Name,Review Date,Rating,Review Body
Joan Potter,"Reviewed in the United States on November 12, 2024",1.0 out of 5 stars,"A statement in Haidt's intro that ""40% of American children under 13 have created Instagram accounts"" is false. The Source that he sites for this states that 40% of these kids USE instagram. A direct or indirect use of instagram does not constitute ""creating an instagram account."" This is not a mere oversight by Haidt. Creation does not = use. Where were the editors with this?! Imagine all the 1,2,and 3 year olds creating instagram accounts that would have to take place for Haidt's lie to even be fathomable. It's hard for me to finish a non-fiction book by an author that intentionally lies to his audience in the intro."
Joe Duffy,"Reviewed in the United States on October 22, 2024",1.0 out of 5 stars,This copy of the book is published with incongruent pages pg1-22 then pg87-118 then pg55-295 missing pg 23-54 and double printed pages of 87-118
Craig P Schumpert,"Reviewed in the United States on October 17, 2024",1.0 out of 5 stars,I suggest taking 2 hours to listen to this analysis (which is also hilarious) before taking this book seriously.
Krista,"Reviewed in the United States on October 13, 2024",1.0 out of 5 stars,"Wet, damaged"
T. Schroeder,"Reviewed in the United States on September 26, 2024",1.0 out of 5 stars,"If you haven’t raised kids in the last 20 years or haven’t been paying attention, this book is a great resource. It highlights the impact of social media and early exposure to electronics on children. The author emphasizes the importance of outdoor play, which has always been a fantastic way for kids to interact and learn together. While organized sports are beneficial, free play is timeless and helps children develop social skills better than any school or group sport. Additionally, the book discusses how access to information beyond a child’s understanding can lead to anxiety."
Bjorn G.,"Reviewed in the United States on September 4, 2024",1.0 out of 5 stars,"Very well written .
Easy read with excellent figure and explanations ."
Curtis Verdi,"Reviewed in the United States on September 4, 2024",1.0 out of 5 stars,"Pages in book are COMPLETELY out of order! Bought this book for my wife a while ago. As she is reading in bed, she literally says..."" the pages jump from page #22 to #87! I have NEVER seen this..."" crazy! Scam!!"
Michele Spear,"Reviewed in the United States on August 1, 2024",1.0 out of 5 stars,Poor quality. Pages are all out of order
Professionalmoment,"Reviewed in the United States on August 1, 2024",1.0 out of 5 stars,"Ever since Socrates, each generation has bewailed the one following them. Life goes on."
Joan,"Reviewed in the United States on June 26, 2024",1.0 out of 5 stars,"I'll start by saying that I'm an avid reader. Very, very seldom is it that I don't finish a book that I've started. This is one book that I can't finish. It's awful. The author is right that cell phones, the internet, etc. are bad in many ways. Especially with young people. This book goes on and on and on about charts and graphs that tell us what common sense should already have told most people. The book is 295 pages up to the acknowledgements. I could only read to page 131. Where this book really set me off was at page 113 where the author compares people behavior with cat behavior. The author says that Edward Thorndike put hungry cats in ""puzzle boxes"". The hungry cats would ""thrash around"" trying to escape to get food but couldn't get out until performing a particular behavior. What the h---??!! Sounds like Thorndike should be put in a puzzle box instead of innocent cats! It makes me wonder where the money comes from for these idiotic tests and these charts. Probably tax payer money. I'm tearing off the cover to burn and then throwing the book into the recycle trash bin where it belongs."
krishna sherchan,"Reviewed in the United States on May 13, 2024",1.0 out of 5 stars,"Book arrived badly damaged, glue and torn pages. About 75 pages are glued together."
Rayetta Murray,"Reviewed in the United States on May 7, 2024",1.0 out of 5 stars,This man does not live in the real world.
pollon berbenero,"Reviewed in the United States on April 25, 2024",1.0 out of 5 stars,"Since the middle of the last century, it has been demonstrated that the concept of generation is obsolete; are there only anxious youths? Come on, this book should never have been published; a complete lack of scientific rigor"
Sandra,"Reviewed in the United States on April 21, 2024",1.0 out of 5 stars,"While this book is extremely informative, it's not accurate and the author clearly doesn't have any insight as to the differences of what each gender has to deal with in society. This is a very biased book and not factual. The author does not understand the differences of what each gender needs to deal with in society when it comes to technology and the challenge is each gender has to face when it comes to accessing social media. take this with a grain of salt. I wouldn't put too much stock into the information being shared as it's not accurate to what our children, especially girls, face on a day-to-day basis."
Braindeadbydefault,"Reviewed in the United States on April 17, 2024",1.0 out of 5 stars,"Book has graphs that are supposed to show causation between anxiety and smart phones, but lacks any real evidence that these are what are causing the anxiety ..or it embellishes the evidence. By this books examples you could say the emergence of the DC universe,Yoga pants or meme's are also what is causing depression in kids. But disregards the rise in school ****** , or covid or any other relevant event that could be an issue . It’s lacking in depth informational studies and just says “well this is the reason,here’s a poorly researched graph with little explanation to what went into making it.”"
shelleb,"Reviewed in the United States on April 3, 2024",1.0 out of 5 stars,"The pages are ok, but the cover is in terrible shape. Not sure what happened to it. It’s been beat up pretty badly."
