User Name,Review Date,Rating,Review Body
Linda Gruen,"February 28, 2025",2.0,"Well written but I get the overall impression that he has embellished much of this story with what he believes to be true rather than how life actually is.
How can someone who is raised in a middle class environment know what life is like for a whole subculture he never lived in just because past generations experienced it.
I also get the feeling Vance likes to place blame on others because he doesn't agree with them.
Would not recommend if you want a true experience of Appalachian life."
MaryLou Shepherd,"February 19, 2025",2.0,"This book does not tell a true story of growing up in Appalachia. I read at least one book per month so I believe I am qualified to know good authors and truths. I lived 18 years as a coal miners daughter in Harlan County, KY. I would say he had relatives living in Applachia but he didnt grow up there."
F,"January 15, 2025",2.0,"This book has lost any cultural or social relevance, and its author doesn't even believe in his own message anymore. It's a great book for those who enjoy being lied to."
Mountain Mama,"December 14, 2024",2.0,"Too much repetition when discussing his family and all their problems. Wonderful appreciation of what his grandparents did for him. Too little ego - he had to have been brilliant to survive and make it through law school, but he dumbs it down and makes himself seem incompetent. And now he's the Vice President of the United States. Good luck with that."
Sue B,"December 1, 2024",2.0,I thought this book was mainly about Vance's grandmother rather than himself.
Berly,"November 30, 2024",2.0,Book arrived in bad condition.
Amazon Customer,"November 21, 2024",2.0,Didnt like the language
Kathy,"November 10, 2024",2.0,I'm kind of picky about what I read but I can't believe anyone would want to read this. B-o-r-i-n-g
my 2 cents worth,"November 9, 2024",2.0,"Sorry, I just could not go past the first 2 chapters, it was boring.

I also thought Bruce Springsteens book was boring, so was Robin Williams book."
Susan Eklund,"October 13, 2024",2.0,"Poorly written. He made his grandmother look like a criminal. Since I was born in the south I know it’s all BS. Southern women are kind, considerate and close mouthed. So don’t waste your money."
Jacob Robinson,"October 10, 2024",2.0,"Laced with profanity, low class boy goes to college...no moral value, no literary value, overall uninspiring. Reading should have an edifying effect."
Arleen Petteys,"October 5, 2024",2.0,"Would be able to recommend this story of J.D. Vance's life if it didn't contain bad language.. In view of the language, I don't have anybody to even give it to."
Shirley wasilauskas,"October 5, 2024",2.0,Rags to riches may sway you but find out more about who Mr. Vance is now.
George G.,"October 4, 2024",2.0,"I'm very disappointed in receiving a used paperback (specified 'new' at point of purchase). The overall condition of the book cover and pages is not the issue; rather, it's that multiple sentences have been sloppily underscored in pencil. Even entire paragraphs are circled."
decency1st,"October 2, 2024",2.0,"Conservative Republican here and I bought the book to be supportive of Vance but it was startlingly dirty. Vance heard things that should never have been said growing up. I too was raised in homes with foul language and violent fighting. Life has been a tragedy for many and this book spells it out.
Just a warning not to leave this book out for kids to pick up!! I could not even pass it on to my grown sons as I had planned to.
Hope the man is good to govern because I am sure going to vote for him."
easyshopper,"September 24, 2024",2.0,"I read this book to try to begin to understand some of my family members, who remain in the Midwest, not Appalachia, but espouse many of the same views and hold the government in the same distrust. I was looking for insights and wisdom to be able to relate in an honest and loving way. I found little insight and, indeed, believe I might better be able to express the mindset than did JD Vance. His writing style is pedestrian and his ideas hackneyed. Sorry, I simply don't now and never have understood all the buzz about this book very unimpressive book."
Arty Marty,"September 18, 2024",2.0,Surprised that such an excellent speaker as Vance would be such a poor writer. You’d think he would have learned to write at Yale? Interesting story of his life but hard to read such a badly written book.
TonyL,"September 11, 2024",2.0,"It's a small book, but extremely boring. He rambles on a lot. Lots of words but actually says very little. He has an interesting story just not very good at telling it."
T. Toister,"September 11, 2024",2.0,"The good part: The book was well written with excellent grammar and pretty much moved along except for the fact that half way through it our hero was still in high school and his life was still awful. But it was fast reading.
The bad part: Despite our hero's protestations that he came from loving stock who honored their parents and loved and protected each other, there is so much violence and abuse that I got whiplash reading it. Also, poor people don't want to work because they don't like getting up in the morning but rich people are bad because they are elites. A lot of mixed messages! Vance admits his childhood was violent and scary but he still holds on to the idea that it was noble because he felt loved. (When he mother wasn't trying to kill him or someone wasn't trying to cut off his ear.)"
Amazon Customer,"September 10, 2024",2.0,"SO many generalizations and assumptions presented as fact.

It was startling how often he managed to (very obviously) brag on himself, I almost wondered if it was some type of literary device. It was honestly a bizarre tone.

This is not an enjoyable or well written book. The only insights to be gained are insights into how JC Vance's troubled childhood shaped his worldview and how the man views himself."
J Tollison,"September 6, 2024",2.0,This book is loaded with foul language and is not a book I would want my child to read.
