User Name,Review Date,Rating,Review Body
Amazon Customer,"September 12, 2024",1.0,"I was so impressed by how vence tough it out and made it in the book.
But now seeing how he really is in this election made me wonder if the book all true? Or a lot of it was made up like a fiction?"
Readsallthetime,"September 9, 2024",1.0,"Originally from one county away from the Kentucky setting of this novel. Same old BS. Poverty, drugs, poorly educated, drugs… Yes, there is that. But there is more. There are also well educated, very committed community leaders, regular people who work for the betterment of their home. The Appalachia he describes in the 1970s was a better description for another time. And really, not even then.

Granted, his story is one of tragedy and he apparently made it above it. But sadly he still acts a fragile, injured being.

In order to know the real Appalachia, read the rebuttal to this, by Appalachian authors. Read Troublesome Rising by local people following the 2022 floods. Read authors like Silas House, Lee Smith, and many more who truly are Appalachian and represent the reality."
Kevin B White,"September 8, 2024",1.0,Don't really like the way it was written.
C M,"September 6, 2024",1.0,Disliked the content & writing style
Deffu,"September 4, 2024",1.0,read this book again recenlty. the VP pick's writing skills can be improved.
Dawn,"September 4, 2024",1.0,This wasn’t worth money
Maryann Bernardi,"September 3, 2024",1.0,"After watching the movie I decided to read the book, wow, he espouses all these great values his Grandmother taught him and I thought he truly believed he wanted to follow these values until he became Trump's V.P candidate ( whom he thought was evil ) now it seems he keeps going back and forth on everything else. Is he really proud of where he came from? Who knows..I threw it in the trash."
William Blake,"September 2, 2024",1.0,With out any prior knowledge of the subject matter it is rather compelling. Unfortunately if you have no experience of life in Appalachia his info would appear credible and unimpeachable. He’s running a con.
denise,"August 31, 2024",1.0,The language is horrible. Just Horrible. I couldn't read it.
Petunia,"August 30, 2024",1.0,Don't bother.
Dean Franklin,"August 30, 2024",1.0,"This book is not a sociological analysis, but it seems both the publisher and author want you to think that it is by providing readers with inaccurate and misleading information masquerading as facts.
1. JD Vance never lived in Appalachia
2. JD’s mother never lived in Appalachia
3. JD’s grandparents moved to Middletown, Ohio (29 miles north of Cincinnati in 1961) 23 years before he was born.
This book does nothing positive to shed light on poverty and a “culture in crisis.” It’s an oversimplified, crass propaganda, which now makes even more sense considering the author’s political views and goals.
The author continually cites things as facts that are simply false. He claims that church going people are happier than non-churchgoing people, however most research and surveys show the opposite - that religiosity is more highly correlated with depression and suicide than non-religiosity. This 250 plus page book has only 21 references at the end including extremely biased sources like the Public Religion Institute, as well as other outdated sources proves that the author has no interest in backing up his anecdotes and opinions with facts. The real absurdity was when the author suggested that poor people could be pushed to succeeding if only they had more Christian love in their lives. And the writing was simply awful."
Karl W,"August 30, 2024",1.0,"I got half way through and just got tired of his winning about his upbringing, hey we all have some tramatic expierances growing up but get over it and move on."
Daniel Holm,"August 29, 2024",1.0,pure bs fiction and lies!
Noneyi,"August 29, 2024",1.0,Super disappointed. got it for the hot couch action but nothing! CANCEL CULTURE AT WORST!!!! Stop censoring American Heroes!
K. Draznin,"August 29, 2024",1.0,I could not finish it. Wining was the main theme. Sad.
Emilie Christy,"August 28, 2024",1.0,I read this book the first year it was published and threw it in the garbage at that time. No other comment and he wasn’t even running for a government position. Take it from there jd.
Avid Reader,"August 28, 2024",1.0,"This is the most disingenuous biography I have ever read, and I've read a lot. If you want to find out all about the lies this man told to get rich, then go ahead and buy it."
Laura,"August 27, 2024",1.0,the man is not from Appalachia but talk like he knows the community. he’s out of pocket. and he criticizes every social program he himself benefited from to get where he is today. 0 stars.
Joyce Carpenter,"August 25, 2024",1.0,"This is a true story, spoken as the characters in it spoke to get the story across. At times it was a bit too much. The moral of the characters is what kept me reading."
Tara Farmer,"August 25, 2024",1.0,I bought this book brand new & it’s missing the first 5 pages of chapter 9.
matt g.,"August 25, 2024",1.0,Trash on paper
Rsmith,"August 23, 2024",1.0,Not what you would expect from the author. Surprised it even got printed.
Evelyn Laird,"August 21, 2024",1.0,Did not care for the profanity and violence
Luis DaFonseca,"August 21, 2024",1.0,"She said , Don't know what the Hype was ALL about it !!
And she only read half way through & was enough for her !!!
She said it was GARBAGE!!"
Barbara DeMarco-Barrett,"August 21, 2024",1.0,I read this shortly after it came out. I was interested! I'd lived in Appalachia one summer and wanted to revisit it via this memoir. The book was a far cry from what I hoped for. It didn't even sound like someone who was from there. The title is great but the writing is poor. Stereotyped characters. A waste of trees. Ugh.
Roma Reed,"August 21, 2024",1.0,As a fellow hillbilly I was almost offended. There was an overwhelming references to his grandmother & not enough about him.
allison dewse,"August 20, 2024",1.0,"Everyone who thinks this is a great story of American Life- needs to do a bit more reaearch. This book is full of fabrication when claiming it is his story. I noticed that when I first read it, and again now! He talks about his grandfather's retirement, but never mentions the union movement that created strong worker protection and pensions. He describes he and his grandmother being irritated about what poor people on welfare spent money on, but never mentions any source of support for his grandmother, other than her ""old-age benefits,"" by which I can only assume that he means Social Security. How else has she made money to live? Has she paid into Social Security? Do the grandparents living separately (but still seeing each other everyday) claim more social security because of their living arrangements? He talks about hard work and pulling oneself up through hard work and study, but he only makes the slightest mention of the decent public schools and support such as Pell Grants that allowed him to be in school.

The weirded part of the book is when suddenly out of nowhere, Vance states that Mitch Daniels is his ""political hero."" Why this is so is not explained at all.

This book strikes me as meant to be be a hillbilly version of Obama's Dreams of my Father (but lacking a global perspective). Just the right amount of coy references to drug use to will make it old news when Vance decides to run for political office? A diatribe about personal responsibility without acknowledging who paid for his drug-dependent mother's many hospitalizations. Vance showed admirable responsibility to help his grandmother pay for health insurance, but given its pricing was clearly a supplement to Medicare.

I hope I am wrong. I hope V.D. Vance will evolve into a compassionate politician who understands that strong family and friendship support can't succeed without thoughtful (and well-funded) government support. What I take real issue with is that the author continually cites things as facts that are simply untrue. For example, he claims that church going people are happier than non-churchgoing people, however most research and surveys show the opposite - that religiosity is more highly correlated with depression and suicidality than non-religiosity. Furthermore, he later states that the U.S. has the highest rate of children being raised by multiple caregivers (i.e. not two parent systems) than anywhere in the world, but then only compares it to two extremely developed countries (England and Sweden). The fact that this over 250 page book has a mere 21 references at the end (which includes extremely bias sources like the Public Religion Institute), as well as extremely outdated sources proves that the author has no interest in backing up his anecdotes and opinions with facts. He goes to support the use of pay day loans as a solution for the poor without citing any evidence of their benefit outside of his own practice, probably because no actual evidence exists. The real height of absurdity was reached when the author suggested that poor people could be pushed to succeeding if only they had more Christian love in their lives."
V,"August 20, 2024",1.0,He said it was boring
robin m horowitz,"August 19, 2024",1.0,waste of time
realcountrylvr,"August 19, 2024",1.0,"Unbelievable bore... people in the part of the country do not talk like these characters...I guess he read ' A Confederacy of Dunces' (MUCH better book) and tried emulating that author's style, only without the humor....this book will be at Goodwill as soon as I finish writing this review...."
Dave Hopps,"August 19, 2024",1.0,Good looking book - except for that STUPID ORANGE STICKER PLASTERED ON THE COVER
Maze,"August 17, 2024",1.0,I was loaned this book; no eay am I giving Vance a penny of my money. I read about a 3rd of the book and found it intolerable. A Yale student who doesn’t know there are different wine varietals or what they are??? How hillbilly is the Ohio suburbs? Just dumb.
Jupiter,"August 17, 2024",1.0,Thankfully.
Suzy,"August 16, 2024",1.0,Not worth the $ probably bought because of the author.
Fredric D. Williams,"August 16, 2024",1.0,"When J. D. Vance was chosen as a vice-presidential candidate, I was curious to know more about him. I learned he had written a highly regarded autobiographical-sociological book about the woes of the impoverished and decaying industrial region where Vance was born and grew up.

Having raised my expectations, the book began with ten pages of favorable reviews. TEN PAGES. Everything from the NYTimes to Bustle, Goop, and the Daily Beast. That seemed extremely odd -- as if the publisher hoped I would feel only favorable opinions would be possible.

I got through three chapters with increasing dismay. Vance is a sloppy writer, disorganized, repetitive, and given to telling his readers things that are so obvious that one would think he had neither a good education nor a competent, demanding editor. He has no insights worthy of mention, but thinks it useful to let us know when a middle school or high school opened, where a rich family had their house, when a city tennis court lacked maintenance.

So, if he is a poor writer, do we value this as a life story? Perhaps, with editing, it could be a life story. I suspect that would be ineresting. Vance, immured in poverty, joined the Marines after high school, rose to the rank of corporal while doing public relations work, including a bit in Iraq. He then went to Ohio State, known for football, less for academic prowess. Then, amazingly, to Yale Law School, and to wealth as an investor with a venture capital firm. How could this be? That would be worth learning.

On the whole, I found this a whiny book, constant efforts at pontificating like a veteran sociologist, and ample evidence of a mediocre mind.

One thing I did find enlightening for anyone trying to fathom Vance's shift from denigrating Trump to idolizing the ex-president -- is that for which I have supplied an image.

Borrow a copy -- but don't waste your money and don't trust the prestigious (or the obscure) reviewers. I doubt they actually read the book."
Ally,"August 16, 2024",1.0,Could not even finish it
Shelia Bowles,"August 15, 2024",1.0,"F word is used A LOT! I am sure the stories in the book would be great- but as a Christian, I couldn’t get past the foul language. He could have made his point without using the F word."
Joseph Zeigler,"August 15, 2024",1.0,I tried the book and the movie to no avail.
Kate,"August 14, 2024",1.0,"I wanted to read this, but it was not palatable. I skipped about a third and moved to then end and still felt like I missed nothing."
Betty R,"August 14, 2024",1.0,"Hillbilly Elegy Very interesting book. Keeps you wondering what is going to happen next! He is honest about his family, his neighbors and the struggles they went through. He will make a very good VP because he know and cares for the people of America!

Betty"
kitsunebi,"August 14, 2024",1.0,"Vance didn't grow up poor in Appalachia, he grew up in the suburbs of Chicago in what was considered a middle class house and neighborhood. He took golf lessons and went to Yale law school. He gives lip service to the idea of being understanding, then throws criticisms and disdain at almost everyone he mentions in the book. He's lying about things easily checked -- what else is this man wanting to be our vice president lying about?"
katiebythesea,"August 14, 2024",1.0,Felt like I was reading the same chapter repeatedly.
Ash,"August 14, 2024",1.0,"I was given this as a gift and I just wish they would have saved their money. Story was just WEIRD and unrelatable. Poorly written dribble. I'd rather hang out with my cats than read this book, I think most people would."
