User Name,Review Date,Rating,Review Body
Oggi,"Reviewed in the United States on July 17, 2024",5.0 out of 5 stars,"5 stars.

I read the eBook [borrowed from our library] in one day. I find it compelling and hard to put down.

I am here to give my rating because Goodreads won't allow ratings for this book."
Mary P,"Reviewed in the United States on August 5, 2017",5.0 out of 5 stars,Excellent book and so much easier to read as an eBook on my tablet.
