User Name,Review Date,Rating,Review Body
Amazon Customer,"Reviewed in the United States on October 21, 2017",3.0 out of 5 stars,Mr. Vance got a bit boring with all the statistics. It seemed to read more like a term paper.
gary w smith,"Reviewed in the United States on August 31, 2017",5.0 out of 5 stars,"Honestly written. Simple yet extremely relevant and at points profound. While listening to the news or reading the paper, I have thought about the book and the story of a culture which is very different from the one I know. The book brought to me, a great deal of reflection. It's been helpful in understanding some of the culture war in which our nation is engaged."
Nathan J Aldrich,"Reviewed in the United States on August 17, 2017",3.0 out of 5 stars,"Really fun book to read. 3 stars since he likes to use paper tigers to build himself up a bit. That might just be because he's a young person writing an autobiography, but also needs to preserve his career in another field. I loved mamaw, of course. I hope he keeps writing-especially now with this scary president."
YankeeLaker,"Reviewed in the United States on August 7, 2017",3.0 out of 5 stars,"This was an interesting read for me...I'm from the deep South so I know certain elements of this well. I'm a Scotch-Irish descendant, so I know that well. My family spent years in Ohio...so I've been exposed to that. So I feel pretty well qualified to distinguish between ""southern"" ""poor"" ""hillbilly"" ""Scotch-Irish"", etc.

I think J.D. did an interesting job of putting story to paper, I'm just not so certain that his assumptions and conclusions are well-formed. From the silly (I'm not from Kentucky, but I sure do call my Mamaw ""Mamaw"", so if he didn't know one before, there it is...and I'm not alone...GA, AL, TN, MS ...we all say it) to the profound. J.D., don't spend any more time telling me your assessment of why the Hillbilly's don't like Mr. Obama - You ARE Mr. Obama...well, you're white, but the parallels of your lives are unmistakable to anyone except you. Abandoned by the father, raised by a single Mom...important presence of the Grandparents...brief forays into not-too-terrible misbehavior...bright mind...college on scholarships...I wished he had explored these similarities and really looked at why he was ""OK"" but Mr. Obama was vilified by these folks. Made me realize that JD is a bit too young to interpret much of this...

All that said, a valuable read...a bit tedious in places The language and the violence..startling. This is not about place...so much as class...poor people who are frustrated (frustration breeds aggression, and all that...)...and about blame and anger and, yes, about survival...about the ability to come out the other side. Not too many characters I'd like to know, but amazing that both he and his Sister beat the odds."
KDBush,"Reviewed in the United States on July 22, 2017",3.0 out of 5 stars,"I write this review while relaxing underneath a shade tree among the Eastern Kentucky hills of Wolfe County. Just minutes previous, I finished reading ""Hillbilly Elegy."" Before purchasing the book, I read all of the preview and quickly realized that the life of J.D. Vance closely paralleled mine in numerous ways. I had to read this book!

Our life's similarities are staggering. We both had Eastern Kentucky roots: his family hailed from Breathitt County while mine was firmly planted in neighboring Wolfe County. J.D.'s grandparents moved north to Middletown to find work and a better life. My mother, step-father, and I also moved to Middletown, Ohio for supposedly the same purpose. Mom didn't go through men like Vance's, but I eventually dealt with two step-fathers. J.D.'s father was virtually absent as was mine. We both had grandparents that served as caregivers and primary role models during various points in our lives. J.D. graduated from Middletown High School and joined the marines (spelled purposely without capitalization to emulate the spelling in the book). I graduated from nearby Lemon-Monroe High School and joined the United States Marine Corps (Semper Fidelis!). Without delving into any turbulence in the households while growing up, our parallels pretty much end there.

With all that said, I was mindfully prepared to relate to and bond with J.D. Vance's story. Despite my best efforts, I could not get to that point. How could I have so much in common with the author and not connect with them on a personal and an emotional level? I'll tell you how. The book wasn't written for me and the thousands of other ""hillbillies"" that experienced the migrations north. The book was obviously written and edited as fodder for an academic crowd because it reads primarily like a white paper. The infinite colons and semicolons really stand in the way of an emotional connection. In my opinion, Vance's story would have been much better for a mainstream audience if it had been written less formally.

If you have never been part of an exodus from Appalachia, this book may be for you. You may find J.D.'s story intriguing, shocking, and possibly a catalyst for further study. For those of us that were forced to leave our hollers, you'll probably be reading and thinking, ""Just suck it up and get on with your life."" I really don't mean to sound harsh, but we must make the best out of the cards that life deals us. (You will always lean on crutches until you throw them away.) Of course, you can always write a book. (For years, I have debated writing a similar book.)

Maybe part of my disconnect with ""Hillbilly Elegy"" is because I migrated to Ohio directly while J.D.'s family was already rooted in Middletown at his birth. Another reason may be a generational gap. My stint in Middletown occurred in the 1970's, over a decade before J.D.'s birth. (I was serving in the United States Marine Corps when he was born in 1984.)

Regardless, I wish J.D. Vance and his Ohio and Kentucky families the best."
Ted Lehmann,"Reviewed in the United States on July 13, 2017",5.0 out of 5 stars,"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis by J.D. Vance (Harper Collins, 2016, $12.59/15.99) has been on the NY Times Best Seller List for forty-nine weeks, and at the time of this writing, stands at number two. This touching, revealing, warm, sad, and inspiring memoir, written by a Yale Law School graduate whose childhood was spent in the hills of eastern Kentucky and the migrated community of Middletown, OH, opens many sores while explaining in the most human and personal terms possible the pain and misunderstanding that harms working class and poor white Americans in the Hheartlands. Throughout this tale Vance sometimes mentions findings of academic studies and other research, using them to support or introduce his own poignant experiences, but, most of all, this is the story of one man's ability to persevere in an environment where success such as he has experienced is rare, and , according to him psychically costly as well as economically expensive.

Living within a home with serial father figures coming and going and an alcoholic, drug addicted mother, he attributes the source of his core values to life in rural Jackson, Kentucky in the hills and hollers of Appalachia with his Mamaw and any number of uncles and cousins. He describes on academic paper in which the authors suggest that “hillbillies learn from an early age to deal with uncomfortable truths by avoiding them, or by pretending better truths exist, a characteristic of bluegrass music, too. Vance refuses to look the others way.

Vance tracks the two major migrations from Appalachia to the industrial mid-west, particularly Middletown, OH, which were mirrored in the South, mid-South and New England, the depression era migrations and the post-WWII migration of returning veterans. He examines how the regions prospered and then died off with the decline of America industrial might, leaving abandoned neighborhoods, unemployment, and drug dependency behind, attributing this to both bad government policies and globalism.

Vance consistently refers to himself and his family as being poor and then at other times being “working class.” Joan C. Williams, in White Working Class seems to make a clear distinction between the two while Vance vacillates. He talks about “his people,” Kentucky migrants to southern Ohio, as often living off the dole, not working, and being plagued by drugs and violence, yet also talks about an uncle who escapes to the middle class, and his mother who, despite being an addict, was a nurse who was able to work a good deal of the time. He glories, however, in his extended family, his many uncles who provide him with male role models in both positive and negative ways. At times he seems remarkably judgmental, while at others, forgiving.

As Vance matures through adolescence, he begins to see the disjointures between both liberal and conservative points of view. He sees many of the government programs as well meaning but ineffective while the conservative solutions were disciplinary and draconian. In his reading of sociology, while in high school, he began to realize that the situation of black people described in his readings about black America contained the same dilemmas as did the lives and existence of the white working poor from Appalachia. “Our Elegy is a sociological one, yes, but it is also about psychology and community and culture and faith.” (144) He's writing about religion, work, and family when he observes the deep “cognitive dissonance between the world we see and the values we preach.” (147)

As Vance prepares to attend Yale Law School he explains in touching, no-holds-barred language why a person like him, growing up in poverty, bedeviled by the rigors of having a drug addicted mother living with multiple husbands, and seemingly inured to violence and loss could reject the attractions of both the left and the right. These chapters, presented within the context of an actual life lived in poverty and difficulty, if not despair, bring so many working class and poor white men, especially, to accept so much patently untrue or misleading material in seeking to understand who they are, why they got that way, and how difficult it is to extricate oneself. In short, Vance asserts, it's easier for many to blame “the other” than it is to do the hard analysis of one's own choices, accept the verdict, and get to work to change things. What sets J.D. Vance apart is his ongoing optimism, despite all evidence to the contrary.

Interestingly, Hillbilly Elegy can also stand as a “How To” book for those seeking to find their own way to a different place in both the workplace and in society. For instance, the non-verbal behavioral cues of social class are significantly different than the behaviors that pass for progressing in working class employment and social environments. Vance shows himself always to be exceptionally alert to what's going on around him. As he gains in self confidence, his ability to ask questions of those he trusts increases. He's also a very fast learner. Nevertheless he owns to deep feelings of abandoning the culture from which he comes while yearning to become part of that with which he's not, yet, thoroughly familiar. However, the struggle is neither easy nor always successful.

Throughout Hillbilly Elegy: A Memoir of a Family and Culture in Crisis, Vance scatters data and information from relevant sociological and psychological writing to illuminate the points he makes, to give them a solid theoretical context. Such use of accurate research information never seems intrusive or fault-finding. Rather, it seeks to help a reader generalize from the highly personal revelation of the pain and confusion of Vance's childhood. It helps the reader gain understanding and perspective without ever excusing either those who raised him or his own mis-understandings, missed paths, and possibly botched relationships. He bravely opens the scars on his psyche, examines them, faces their consequences, and comes out the other side a stronger and better person. His painstaking honesty with the reader and his courage are never in doubt. This is not a book for the reader to quarrel with. Rather, it requires being good listeners, seeking to find the truths as they apply to them. Some would prescribe better, more effective programs. Others view the problems of poverty and drug addiction as the fault of the victim. While, ultimately, Vance looks towards personal responsibility for life, he fully understands the necessity for a compassionate government and individual acceptance of responsibility working together to make progress possible for all. I bought the book and read it on my Kindle app."
ARaisinGrl,"Reviewed in the United States on June 23, 2017",1.0 out of 5 stars,"I hated this book, and it has nothing to do with my political beliefs, etc. It reads like a poorly written term paper that is desperately in need of a good editor. There is nothing groundbreaking about this book, and I didn't learn anything other than Mr. Vance should thank his lucky stars that somehow someone somewhere had enough influence to convince everyone in America they needed to read this. His writing is basic at best, he seems to be able to judge everyone harshly except those in his own family, he contradicts himself and doesn't give good arguments to back his opinions, and is arrogant to boot.
I can read anything if it is engaging and thought provoking, but this was the longest 272 pages of my life."
CherylCreach,"Reviewed in the United States on May 7, 2017",4.0 out of 5 stars,"I live in Hamilton, Ohio which is a he same county as Middletown. I believe Champion Paper had many families working there as well. My father and his two brothers worked and retired from there."
brownil,"Reviewed in the United States on February 22, 2017",2.0 out of 5 stars,"Reads like a sophomore term paper: ""What I did on my summer vacation (with my redneck extended family)"". Not very well written and of absolutely no interest except to document what it's like to live in a dysfunctional family. The author's primary (albeit unsupported) conclusions: all families from Appalachia are similarly dysfunctional. All members of dysfunctional families experience bad lives and dashed hopes.

Bah. Cannot fathom the multitude of 5-star reviews. Avoid."
Kurt B.,"Reviewed in the United States on February 16, 2017",4.0 out of 5 stars,"first hand account of an essentially permanent white underclass, which rates as suddenly an interesting question in light of the recent presidential election. interesting read, lots of anecdotal evidence, without being political. some lightweight supporting notes, but it isn't trying to be a research paper."
