User Name,Review Date,Rating,Review Body
Kimberly Marie,"Reviewed in the United States on November 26, 2024",5.0 out of 5 stars,"Excellent book of information, gently dancing around the corruption and politics of our medical profession to reveal through many cited studies PROVEN ways to make significant strides in recognizing and resolving the impacts of trauma..."
Kevin lord,"Reviewed in the United States on November 25, 2024",5.0 out of 5 stars,Good read!
Kaley Kristine Nicholson,"Reviewed in the United States on November 24, 2024",2.0 out of 5 stars,This book is a must read for mental health professionals and trauma survivors. It is transformative. I did have an issue with the book arriving with a damaged cover and appearing used in general (bends and scratches). I didn’t buy a used copy so this was a bummer for me.
Nehemia Volquardsen,"Reviewed in the United States on November 24, 2024",5.0 out of 5 stars,"Great book understanding how our brains function during trauma, and how we have solutions for dealing with that trauma."
Happy customer!,"Reviewed in the United States on November 23, 2024",5.0 out of 5 stars,This is a very detailed book . It helps with anxiety and any abuse you have been through . It help with the trauma you been through and now how to handle it daily . It’s a great book to read . Could save you life when you understand how you brain works .
Christine O.,"Reviewed in the United States on November 22, 2024",5.0 out of 5 stars,Often recommended by therapists. Easy to read and understand.
Larissa,"Reviewed in the United States on November 21, 2024",5.0 out of 5 stars,"If I could, I’d keep copies and give them out like candy."
Lily N,"Reviewed in the United States on November 21, 2024",5.0 out of 5 stars,This a great read for anyone interested in psychology and trauma. Would recommend 10/10
Martin Ferretiz,"Reviewed in the United States on November 19, 2024",5.0 out of 5 stars,This book was well layered and textured intricately with well thought out concepts . I have been helped out by reading this book.
Amazon Customer,"Reviewed in the United States on November 16, 2024",1.0 out of 5 stars,"He speaks in absolutes, using ""Will"" instead of ""May"" and if you've got/had a child with mental illness, this book will surely convince you that it must have been your fault!!!!! Great if you want to reawaken your insidious guilt!"
Karen Vanderlaan,"Reviewed in the United States on November 16, 2024",5.0 out of 5 stars,This is an important book for anyone who has experienced trauma as well as those who work with trauma survivors
