User Name,Review Date,Rating,Review Body
Shake Well,"Reviewed in the United States on January 29, 2021",4.0 out of 5 stars,"I was suggested this book by my psychiatrist and I can recommend it to anyone who would like to understand more about traumatic disorders. Pretty much every human being is fighting a battle and many of these battles have the imprint of trauma as underlying causes. My favorite part is the last (part 5) that talks about coping mechanisms and how to deal with trauma. I was also shocked to learn that childhood abuse is deemed as the biggest epidemic of America. I gave it 4 stars because the book is repetitive at times and I do appreciate concise writing. Stylistically is not the most engaging either, but the writer does a decent job in using accessible words—remember that he’s a scientist that makes a living writing dry research papers.
All in all, a must read."
ktsue22,"Reviewed in the United States on October 3, 2020",4.0 out of 5 stars,"Excellent book, but the glue for the binding came apart the first day I cracked the book open (and I don’t fold the book when I read). The whole first chapter is now loose leaf paper, which stinks because I really wanted to order a few more to give to friends and family."
Erwin A.,"Reviewed in the United States on July 19, 2020",3.0 out of 5 stars,"The book material is great; I’d give the content five stars. I’ve bought this book three times and wind up giving my copies away. But the issue this time is that the actual physical book that I bought June 2020 from “amazon as seller” is **physically** dissappointing. It is maybe a print-on-demand book?? It’s overall dimensions are smaller, the print is smaller and hard to read, the paper pages have no heft nor gloss, and the entire book feels insubstantial. I’m going to return it and buy from a different seller, trying to obtain the publisher’s original physical book."
Paul,"Reviewed in the United States on August 5, 2019",1.0 out of 5 stars,Why is Kindle more expensive than paper back?
burnthesystem,"Reviewed in the United States on January 17, 2019",4.0 out of 5 stars,the book is good but the paper is terrible.
Frances Southwick,"Reviewed in the United States on July 14, 2018",4.0 out of 5 stars,"The content is very helpful. Dr. van der Kolk is one of the leaders in the field, and I appreciate that. I'd like it if he knew more about Osteopathic medicine - I was surprised it wasn't explored in the book. I'd like the pages to be thicker, they are a little like a cross between newspaper and tissue paper. I really appreciate this book and all Dr. van der Kolk's work."
Stephen R. Leffer,"Reviewed in the United States on May 6, 2018",1.0 out of 5 stars,"I couldn't even read the book at all because of the typesetting, font & the way the ink adhered to the paper."
Carole Fraser,"Reviewed in the United States on September 17, 2017",5.0 out of 5 stars,"A comprehensive and very well researched book. The symptoms and causes of post traumatic stress are clearly outlined and a full variety of treatment options is presented, allowing the reader to make informed choices. References to research findings and published papers give credible authority to the text, while offering the reader further possibilities for investigation. There are also plenty of case histories to illustrate other's lived experience and the efficacy of the treatments they sought. There is also very good material on working with dissociation and penetrating the dehumanized boredom and disconnection which this creates. I found the book invaluable, not only for dealing with PTSD in my own life, but also in work in the addiction field where so many have unresolved issues around trauma."
Derek Fulker,"Reviewed in the United States on March 4, 2015",5.0 out of 5 stars,"This Bessel van der Kolk's much awaited followup to his classic paper ""The body keeps the score: memory and the evolving psychobiology of posttraumatic stress"" from 1994. It is a brilliant expose of body centered ""therapy"". He avoids the academic trap of using overblown, exclusive language making the book easy to read. I highly recommend this book to everybody working in the fields of Psych Rehab, Psychology and most especially Psychiatry which profession sorely needs a shot in the arm or a kick up the arse. This book delivers."
"Tom Cloyd, MS MA","Reviewed in the United States on September 28, 2014",5.0 out of 5 stars,"Psychiatrist, professor, world-class researcher, and traumatologist Bessel van der Kolk MD requires no introduction to trauma psychotherapists. My enduring impressions of him over many years is one of relevance, cogency, frankness, and accessibility - served up with a subtle dash of impishness. He tends to be a bit disruptive - something of a provocateur - and everything of his I have ever read has taught me something, confirmed something important, or pushed my thinking in a new direction. When he has something to say, I want to hear it.

However, I almost didn't buy this book: I was put off by the title. Familiar with major reviews of PTSD psychotherapy outcomes research, I know that research support for body-oriented approaches to treating psychological trauma psychopathology is thin at best, and such treatment models simply do not have the research validation of either EMDR (Eye Movement Desensitization and Reprocessing) and PE (Prolonged Exposure), neither of which are especially body-focused.

J. Interlandi's excellent article anticipating publication of this book - ""A Revolutionary Approach to Treating PTSD"" (New York Times Magazine, 2014.05.22 - available online) - initially supported my fears that for some inexplicable reason van der Kolk was now promoting some treatment model for which we have little confirming research. ""Psychomotor therapy is neither widely practiced nor supported by clinical studies,"" Interlandi informs us. Provocateur he may be, but I'm strongly biased in favor of paying attention to therapies for which we do have solid empirical validation. Our clients do not deserve to be experimental subjects - maybe not even if they agree to this, as I'm not sure they can ever know enough to make a truly informed consent. Knowledge that PTSD and related disorders are usually highly curable, when using the right treatment protocols, sadly remains the possession of a minority of people, even in the professional psychotherapy world.

Yet the account of van der Kolk's therapy work in Interlandi's article is gripping. Becoming completely absorbed in the account, I was convinced. (I've been here before, reading van der Kolk's own accounts of his work.) And so the disruption begins! Deeper into the article, he has me. Van der Kolk's critique of CBT (cognitive behavioral therapy - a general class of therapies) and PE (E. Foa's exposure therapy model) is withering and correct: neither really work. ""Trauma has nothing whatsoever to do with cognition...It has to do with your body being reset to interpret the world as a dangerous place....It's not something you can talk yourself out of."" Interlandi reports that ""That view places him on the fringes of the psychiatric mainstream.""

But he's right, and I can't stress this enough. Why? Because as a trauma treatment professional I'm well aware of what the trauma treatment outcomes research actually says. The best current summary of this research well may be chapter 2 of Ecker, et al.'s (2012) ""Unlocking the emotional brain"". (Buy this book, too!) Ecker et al. brilliantly presents a synthetic summary that encompasses 11 existing therapy models which actually DO cure trauma psychopathology, if done right. In this context, what van der Kolk is doing makes perfect sense. Finally, it appears, the trauma psychotherapy field is moving toward a consensus which has strong credibility.

Van der Kolk's new book has many virtues. Parts One and Two (102 pp) provide a substantial review of the neuropsychology of trauma's impact on a person. It's fun, interesting, informative reading, for professional and layperson alike. Part Three (64 pp) surveys childhood development, attachment experience, and ""the hidden epidemic of developmental trauma"". Van der Kolk has for years been a leading champion of the idea that there is a type of PTSD which substantially differs from all the rest. It develops in response to chronic child abuse and/or neglect. I completely share his belief that the diagnosis of Developmental Trauma Disorder (sometimes called C-PTSD, with ""C"" meaning ""Complex"") is overdue for formal recognition. I find his review of the struggle to legitimize DTD as gripping and distressing as anything else in the book. It is anguishing to know that a major problem exists, AND that the psychiatric establishment simply refuses to acknowledge it. DTD/C-PTSD is no fantasy. We see and treat these people, as children and adults. They exist, and they are nothing like ""ordinary"" PTSD treatment clients.

Part Four (29 pp) focuses on memory. I've long thought that much writing on treating psychological trauma seems to miss the point: trauma memory is what causes the problem. Deal with that and the symptoms vanish. Why is this so hard to understand? Yet, it is not a common understanding at all. Explaining how trauma memory works is invariably enlightening to my clients. And experiencing what happens when we change the nature of trauma memory is revelatory to someone who's lived with it for years, if not decades. As he does throughout the book, van der Kolk offers fine stories about clients who have experienced exactly what I've seen happen in my clients, making excellent use of what cognitive research tells us: people understand things best through narratives. Offer a good narrative and you convince.

Psychological trauma therapy is complex, but we are now well prepared to launch into the book's core content - Part Five (154 pp), ""Paths to Recovery"". He gets right to it: we cannot undo the trauma, but we CAN undo its effect on us, and so get our ""self"" back. Ch. 13 reviews existing therapies. His approach is to repair ""Descartes' Error"" (see Damásio's 1994 book of that title) by viewing mind and body as a single coherent functional unit. His topical coverage is complete and his critique of current therapies acute - not to be missed.

He then writes of the importance of language (Ch. 14). We construct our narrative mainly in words, and the words we choose are critical. But language is not enough (this anticipates his next two chapters). Our senses encompass a larger world, and it's center is our body, where all our sensory receptors are located. Then he introduces the treatment model he's long advocated: EMDR (Eye Movement Desensitization and Reprocessing). I'm trained in EMDR, and in fact van der Kolk and I had the same instructor for our advanced training: Gerald Puk PhD. Van der Kolk tells an amusing and self-deprecating story about his advanced training experience, in which Puk was able to provide a strong corrective to his approach to clients. This is typical van der Kolk - he's a truth-teller, even when it may put him in a poor light! And,after all, at this point he has nothing to prove to anyone.

Finding an EMDR therapist is not hard (see his ""Resources"" section). Nor is it hard to find a yoga instructor, and yoga is what he advises for helping a trauma victim get back into their body. Yoga is a wise choice, because it is available, already widely known, and adaptable to a wide range of individuals and capabilities.

There is much more in Part Five, and the focus is on self-empowerment. ""Victim no more!"" as they say. Most trauma therapists have a keen interest in seeing their clients leave therapy charged up and ready to fully embrace their life - that certainly is my own emphasis. Van der Kolk's thoughts on self-empowerment for those in recovery from psychological trauma will be invaluable to any trauma psychotherapy client.

For psychotherapy professionals, this book will be both delightful and confirming. For everyone else, it will be a readable, gripping, highly educational tour of topics all of which are critical to a successful transition back from the impact of psychological trauma. That he gives prominent though not dominating emphasis to developmental trauma disorders is entirely appropriate. Our society has yet to grasp that child abuse and neglect is a more often chronic than not, and that its impact is largely ignored and poorly treated, if at all. This does not have to be. Get educated (this book will do that), then commit to being an advocate for children as well as for adults impacted by trauma. They all deserve the chance to be healed, and we can now do that. Van der Kolk shows us how.

The physical book: Jacket design is pleasant and interesting. Binding is less so: color of spine wrapping is semi-florescent, and of paper, not cloth. The book feels substantial and pleasant to hold and look at.

Organization -
* 6 pp: prefatory praise by peers and related luminaries (interesting comments from some important people in the field);
* 2 pp: Table of Contents;
* 356 pp: actual text;
* 4 pp: Appendix: Consensus proposed criteria for developmental trauma disorder
* 3 pp: Resources
* 4 pp: Further reading
* 51 pp: Notes
* 21 pp: Index"
